route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
26,T0026,F1-006,F1,73,46,575.3510717494449,09:35,835.144407454895,13:55,1659.91985,5.44331,130.3961910751898,400.0,285.7144096461848,62.156963323224865,0.0,747.8713729694097
27,T0027,F1-007,F1,74,46,575.3510717494449,09:35,835.144407454895,13:55,1659.91985,5.44331,130.3961910751898,400.0,285.7144096461848,62.156963323224865,0.0,747.8713729694097
28,T0028,F1-008,F1,107,59,558.9577470962598,09:19,853.9898116740837,14:14,2935.7956,7.748356666666667,164.154552852561,400.0,384.9856619780972,83.75335252139801,0.0,868.7390144994952
29,T0029,F1-009,F1,108,59,558.9577470962598,09:19,853.9898116740837,14:14,2935.7956,7.748356666666667,164.154552852561,400.0,384.9856619780972,83.75335252139801,0.0,868.7390144994952
30,T0030,F1-010,F1,109,59,558.9577470962598,09:19,853.9898116740837,14:14,2935.7956,7.748356666666667,164.154552852561,400.0,384.9856619780972,83.75335252139801,0.0,868.7390144994952
31,T0031,E2-011,E2,34->2,11->3,594.7126249018218,09:55,1006.7482265435306,16:47,897.78315,2.8850599999999997,138.51785971079312,400.0,85.35432971035502,16.948559433034827,30.96207040339152,533.2649595467814
32,T0032,E2-012,E2,33->37,11->13,594.7126249018218,09:55,847.7263661478368,14:08,1202.85185,3.4607599999999996,112.96766484841051,400.0,74.77485748787173,14.847824598125262,0.0,489.622682085997
33,T0033,F1-011,F1,135,70,480.0,08:00,900.4201238829876,15:00,2837.3255,8.182865,240.481206424296,400.0,561.8887748394251,122.23849687061895,0.0,1084.127271710044
34,T0034,F1-012,F1,136,70,480.0,08:00,900.4201238829876,15:00,2837.3255,8.182865,240.481206424296,400.0,561.8887748394251,122.23849687061895,0.0,1084.127271710044
35,T0035,F1-013,F1,151,82,594.9416870640566,09:55,834.1650037135203,13:54,1493.082,4.67276,119.117490178589,400.0,258.8080714303241,56.30350889046953,0.0,715.1115803207937
36,T0036,E2-013,E2,6,6,625.5511850253697,10:26,814.5223878861108,13:35,1118.4108,2.9957999999999996,81.2762683367306,400.0,52.349137265649674,10.394814969852938,0.0,462.7439522355026
37,T0037,E2-014,E2,7,6,625.5511850253697,10:26,814.5223878861108,13:35,1118.4108,2.9957999999999996,81.2762683367306,400.0,52.349137265649674,10.394814969852938,0.0,462.7439522355026
38,T0038,E2-015,E2,8,6,625.5511850253697,10:26,814.5223878861108,13:35,1118.4108,2.9957999999999996,81.2762683367306,400.0,52.349137265649674,10.394814969852938,0.0,462.7439522355026
39,T0039,E1-005,E1,9,6,706.3464060817935,11:46,875.1314806474758,14:35,1118.4108,2.9957999999999996,81.2762683367306,0.0,48.34230058947905,9.599189138392594,26.69956042350047,84.64105015137211
40,T0040,F1-002,F1,114,61,674.1425279316762,11:14,897.4225143388865,14:57,2004.6885,6.13507,113.846992569318,0.0,254.83863905894756,55.439961746917305,0.0,310.27860080586487
41,T0041,F1-003,F1,115,61,674.1425279316762,11:14,897.4225143388865,14:57,2004.6885,6.13507,113.846992569318,0.0,254.83863905894756,55.439961746917305,0.0,310.27860080586487
42,T0042,F1-004,F1,116,61,674.1425279316762,11:14,897.4225143388865,14:57,2004.6885,6.13507,113.846992569318,0.0,254.83863905894756,55.439961746917305,0.0,310.27860080586487
43,T0043,F1-014,F1,63->163->162,41->94->93,613.892033867095,10:14,1077.919064543766,17:58,2893.3006,8.20403,241.67594809923588,400.0,521.7531515929077,113.50702104068836,76.01905129693402,1111.2792239305302
44,T0044,E1-002,E1,10,7,758.5884437950225,12:39,948.7145196986095,15:49,1243.8721333333333,3.039006666666667,124.4054541356592,0.0,74.08211735844476,14.710269218157036,0.0,88.7923865766018
45,T0045,E1-006,E1,11,7,706.3464060817935,11:46,934.2520346819528,15:34,1243.8721333333333,3.039006666666667,124.4054541356592,0.0,74.31163793206547,14.755844446693366,0.0,89.06748237875883
46,T0046,E1-007,E1,12,7,706.3464060817935,11:46,934.2520346819528,15:34,1243.8721333333333,3.039006666666667,124.4054541356592,0.0,74.31163793206547,14.755844446693366,0.0,89.06748237875883
47,T0047,E2-001,E2,13,7,786.4420776911993,13:06,964.7054843068607,16:05,1243.8721333333333,3.039006666666667,124.4054541356592,0.0,80.99073137351192,16.082092482795222,4.942895123464363,102.0157189797715
48,T0048,E2-002,E2,14,7,786.4420776911993,13:06,964.7054843068607,16:05,1243.8721333333333,3.039006666666667,124.4054541356592,0.0,80.99073137351192,16.082092482795222,4.942895123464363,102.0157189797715
49,T0049,E2-003,E2,15,7,786.4420776911993,13:06,964.7054843068607,16:05,1243.8721333333333,3.039006666666667,124.4054541356592,0.0,80.99073137351192,16.082092482795222,4.942895123464363,102.0157189797715
50,T0050,E1-009,E1,79->52->165,49->32->97,796.0884446659403,13:16,1129.5704613317964,18:50,2703.2322,7.936725,189.1850556853182,0.0,109.76820231271603,21.796350660448766,115.8344195287425,247.39897250190728
51,T0051,E1-010,E1,80,49,796.0884446659403,13:16,852.3878074280514,14:12,2243.418,6.769475,33.455912679079,0.0,20.994157023132797,4.168748313770242,0.0,25.162905336903037
52,T0052,F1-015,F1,141,74,620.512635389442,10:21,882.4313328610082,14:42,1862.9861,5.46936,131.671756907125,400.0,293.12605190725907,63.76936074048131,0.0,756.8954126477404
53,T0053,F1-016,F1,142,74,620.512635389442,10:21,882.4313328610082,14:42,1862.9861,5.46936,131.671756907125,400.0,293.12605190725907,63.76936074048131,0.0,756.8954126477404
54,T0054,F1-017,F1,140,73,626.039385461931,10:26,901.3956427866566,15:01,2996.466,7.5462,145.4268584882548,400.0,344.8403415587055,75.01976707851708,0.0,819.8601086372225
55,T0055,E2-004,E2,152->159,83->90,818.1553891906,13:38,1130.1095075688024,18:50,1027.4497000000001,3.0196899999999998,180.96472576159047,0.0,103.24780353422719,20.501614159098224,68.47942572127172,192.22884341459712
56,T0056,F1-018,F1,100->164,56->95,656.6634364689803,10:57,1107.9179497666207,18:28,2464.4036333333333,6.207266666666667,237.40682951227438,400.0,521.8632342861519,113.5309694510432,0.0,1035.394203737195
57,T0057,F1-001,F1,101,56,791.1577520526196,13:11,1033.9336832346346,17:14,2355.0536333333334,5.909806666666667,160.90381163327,0.0,361.86447094143347,78.72335412182525,0.0,440.5878250632587
58,T0058,F1-005,F1,102,56,811.5899563617558,13:32,1055.2387091606276,17:35,2355.0536333333334,5.909806666666667,160.90381163327,0.0,361.93391857381465,78.73846240405769,0.0,440.6723809778723
59,T0059,F1-019,F1,60,39,656.590934269691,10:57,1014.5616081031903,16:55,2012.4458,5.003585,194.1693642284312,400.0,434.0731796414362,94.43230651187643,0.0,928.5054861533125
60,T0060,F1-020,F1,61,39,656.590934269691,10:57,1014.5616081031903,16:55,2012.4458,5.003585,194.1693642284312,400.0,434.0731796414362,94.43230651187643,0.0,928.5054861533125
61,T0061,E1-004,E1,123,64,829.1354329442779,13:49,983.8888257496625,16:24,2949.9224,7.1290933333333335,96.9481575978232,0.0,62.97338745031652,12.50444123365584,0.0,75.47782868397236
62,T0062,E1-001,E1,124,64,824.4099090611318,13:44,977.4790233601689,16:17,2949.9224,7.1290933333333335,96.9481575978232,0.0,62.97796424167744,12.505350033720891,0.0,75.48331427539833
63,T0063,F1-006,F1,125,64,835.144407454895,13:55,989.8978002602796,16:30,2949.9224,7.1290933333333335,96.9481575978232,0.0,225.46744372015604,49.05027942850254,0.0,274.5177231486586
64,T0064,F1-007,F1,106,58,835.144407454895,13:55,1019.7707351492622,17:00,2933.964,9.72773,118.4402027273234,0.0,275.2080753896792,59.87131789899914,0.0,335.0793932886784
65,T0065,E1-010,E1,143,75,852.3878074280514,14:12,1077.7283293760659,17:58,1508.7203,3.92876,136.9422851523582,0.0,82.5155180101352,16.384864902439347,0.0,98.90038291257454
66,T0066,F1-013,F1,144,75,834.1650037135203,13:54,1049.2616331779425,17:29,1508.7203,3.92876,136.9422851523582,0.0,293.63005768815646,63.87900683385381,0.0,357.50906452201025
67,T0067,E1-008,E1,103,57,883.6914882645717,14:44,996.7501209047173,16:37,2203.217666666667,5.638176666666666,60.3135829832696,0.0,37.687826658846824,7.483561433813091,0.0,45.17138809265992
68,T0068,E1-003,E1,104,57,875.1742477397555,14:35,983.4449400848773,16:23,2203.217666666667,5.638176666666666,60.3135829832696,0.0,37.70418147792712,7.4868089623701035,0.0,45.19099044029723
69,T0069,E1-005,E1,105,57,875.1314806474758,14:35,983.3781316045646,16:23,2203.217666666667,5.638176666666666,60.3135829832696,0.0,37.70426359936714,7.486825268984091,0.0,45.19108886835123
70,T0070,E1-006,E1,161,92,934.2520346819528,15:34,1013.5189370465201,16:54,1524.5124999999998,3.82045,34.9674723950948,0.0,21.06587269354609,4.182988684544686,0.0,25.248861378090776
71,T0071,E2-005,E2,35->1,12->2,857.4306487725787,14:17,1157.7863567257157,19:18,878.3108000000001,2.242945,76.10718865338293,0.0,46.895896607085504,9.311980932986216,50.82665566632541,107.03453320639713
72,T0072,E2-006,E2,36,12,857.4306487725787,14:17,973.6888452789942,16:14,863.4208000000001,2.1997750000000003,69.2528374292132,0.0,43.01616042470894,8.541593074577115,0.0,51.55775349928606
73,T0073,F1-008,F1,86,52,853.9898116740837,14:14,1150.1177778116535,19:10,2238.4627333333333,5.696406666666667,178.1755458159284,0.0,401.0628060920944,87.25092360391155,0.0,488.3137296960059
74,T0074,F1-009,F1,87,52,853.9898116740837,14:14,1150.1177778116535,19:10,2238.4627333333333,5.696406666666667,178.1755458159284,0.0,401.0628060920944,87.25092360391155,0.0,488.3137296960059
75,T0075,F1-010,F1,88,52,853.9898116740837,14:14,1150.1177778116535,19:10,2238.4627333333333,5.696406666666667,178.1755458159284,0.0,401.0628060920944,87.25092360391155,0.0,488.3137296960059
76,T0076,F1-021,F1,56->150,36->81,850.1562578283911,14:10,1195.7613612668824,19:56,2998.23965,8.80191,196.8385188489601,400.0,458.5437541062523,99.75586230099948,0.0,958.2996164072518
77,T0077,F1-015,F1,57,36,882.4313328610082,14:42,1080.281655124117,18:00,1654.62735,5.15388,110.7586314029998,0.0,241.51318520051262,52.5410188907633,0.0,294.0542040912759
78,T0078,F1-016,F1,71->42->158,45->26->89,882.4313328610082,14:42,1247.7203028873669,20:48,2992.024,9.616185,185.9474335833172,0.0,399.8891060350602,86.99558600477582,41.96420817672807,528.8489002165641
79,T0079,F1-002,F1,72->160,45->91,897.4225143388865,14:57,1167.7739791801546,19:28,2970.3977999999997,9.597705,136.7622303339508,0.0,303.2348276218102,65.96851759123363,0.0,369.20334521304386
80,T0080,F1-003,F1,134,69,897.4225143388865,14:57,1115.168429735125,18:35,2288.8859,6.06402,117.5249561613834,0.0,266.93290392022254,58.07106032656038,0.0,325.0039642467829
81,T0081,E1-002,E1,120,63,948.7145196986095,15:49,1128.6462817094482,18:49,2897.6633333333334,7.92595,94.3597395863948,0.0,61.02781449930963,12.118114507134257,0.0,73.14592900644388
82,T0082,E1-007,E1,121,63,934.2520346819528,15:34,1114.1837966927915,18:34,2897.6633333333334,7.92595,94.3597395863948,0.0,61.027814499309635,12.118114507134258,0.0,73.1459290064439
83,T0083,F1-004,F1,122,63,897.4225143388865,14:57,1075.9053507944664,17:56,2897.6633333333334,7.92595,94.3597395863948,0.0,221.82986788565574,48.25892743470399,0.0,270.08879532035974
84,T0084,F1-011,F1,126,65,900.4201238829876,15:00,1067.665103282026,17:48,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
85,T0085,F1-012,F1,127,65,900.4201238829876,15:00,1067.665103282026,17:48,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
86,T0086,F1-017,F1,128,65,901.3956427866566,15:01,1068.6406221856948,17:49,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840855,0.0,238.92302732299646
87,T0087,E1-003,E1,76,48,983.4449400848773,16:23,1124.728574920601,18:45,2866.2425333333335,6.516393333333333,71.557344553077,0.0,46.20764668329414,9.175317160008987,0.0,55.38296384330313
88,T0088,E1-004,E1,77,48,983.8888257496625,16:24,1125.1724605853863,18:45,2866.2425333333335,6.516393333333333,71.557344553077,0.0,46.20764668329414,9.175317160008987,0.0,55.38296384330313
89,T0089,E1-005,E1,78,48,983.3781316045646,16:23,1124.6617664402884,18:45,2866.2425333333335,6.516393333333333,71.557344553077,0.0,46.20764668329414,9.175317160008987,0.0,55.38296384330313
90,T0090,F1-022,F1,153->40,84->24,834.2425182086854,13:54,1142.6148597429558,19:03,2867.4292000000005,7.324020000000001,180.1492462993389,400.0,439.28718110512375,95.56660876196946,0.0,934.8537898670932
91,T0091,E1-001,E1,41,25,977.4790233601689,16:17,1111.8558213276842,18:32,2528.1351,5.33839,67.482310800834,0.0,42.83988538190721,8.506590655254929,0.0,51.346476037162134
92,T0092,F1-023,F1,49,31,919.8329656783651,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
93,T0093,F1-024,F1,50,31,919.8329656783651,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
94,T0094,F1-025,F1,51,31,919.8329656783651,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
95,T0095,E1-006,E1,67,43,1013.5189370465201,16:54,1164.3275393942372,19:24,2530.79035,6.80844,77.177075385153,0.0,49.00103913073822,9.729992922515185,0.0,58.73103205325341
96,T0096,E1-008,E1,68,43,996.7501209047173,16:37,1147.5587232524344,19:08,2530.79035,6.80844,77.177075385153,0.0,49.00103913073822,9.729992922515185,0.0,58.73103205325341
97,T0097,F1-006,F1,69,44,989.8978002602796,16:30,1167.0635636751865,19:27,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.81043637866877,0.0,256.38542405144784
98,T0098,F1-007,F1,70,44,1019.7707351492622,17:00,1196.9364985641691,19:57,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.810436378668776,0.0,256.38542405144784
99,T0099,F1-026,F1,92->149,54->80,885.3466808910598,14:45,1271.5112977535468,21:12,2979.2266000000004,8.46052,209.09714145333248,400.0,494.9179400180701,107.66904015728201,42.91041922489153,1045.4973994002437
100,T0100,F1-027,F1,93,54,885.3466808910598,14:45,1222.890636913119,20:23,2472.8861,6.55764,192.21095155748,400.0,440.589662721943,95.84996269636173,0.0,936.4396254183048
101,T0101,F1-028,F1,94,54,885.3466808910598,14:45,1222.890636913119,20:23,2472.8861,6.55764,192.21095155748,400.0,440.589662721943,95.84996269636173,0.0,936.4396254183048
102,T0102,F1-019,F1,84->47,51->29,1014.5616081031903,16:55,1245.205376669784,20:45,2578.13715,6.927294999999999,112.4798234542903,0.0,253.9194227372031,55.239986900469994,0.0,309.1594096376731
103,T0103,F1-001,F1,85,51,1033.9336832346346,17:14,1189.0814320103507,19:49,1704.19215,4.879655,79.7371717776724,0.0,175.07980427126546,38.088484883218605,0.0,213.16828915448406
104,T0104,F1-029,F1,43,27,938.1118716592564,15:38,1223.888128340744,20:24,1616.80205,3.819855,156.8079914420778,400.0,342.50379359766185,74.5114527582929,0.0,817.0152463559547
105,T0105,F1-030,F1,44,27,938.1118716592564,15:38,1223.888128340744,20:24,1616.80205,3.819855,156.8079914420778,400.0,342.50379359766185,74.5114527582929,0.0,817.0152463559547
106,T0106,F1-013,F1,62,40,1049.2616331779425,17:29,1253.8180932945363,20:54,2691.1358,7.9507,108.8883114687904,0.0,253.21342484914865,55.08639757017189,0.0,308.29982241932055
107,T0107,F1-020,F1,95,55,1014.5616081031903,16:55,1258.4372216581319,20:58,2439.52946,6.159698000000001,132.0866119974154,0.0,302.79124351400054,65.87201618917261,0.0,368.66325970317314
108,T0108,F1-031,F1,96,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
109,T0109,F1-032,F1,97,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
110,T0110,F1-033,F1,98,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
111,T0111,F1-034,F1,99,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
112,T0112,E1-010,E1,89,53,1077.7283293760659,17:58,1167.9439989012724,19:28,2321.281966666667,6.252913333333333,41.4272450198718,0.0,26.022759025851556,5.167263095590586,0.0,31.19002212144214
113,T0113,F1-004,F1,90,53,1075.9053507944664,17:56,1166.1210203196729,19:26,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
114,T0114,F1-005,F1,91,53,1055.2387091606276,17:35,1145.4543786858342,19:05,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
115,T0115,F1-035,F1,131->54,68->34,1024.7482873730125,17:05,1397.6139062386994,23:18,2835.7122666666664,7.332066666666666,196.3907151307553,400.0,434.3889236839258,94.50099640012134,72.02440797103654,1000.9143280550837
116,T0116,F1-011,F1,132,68,1067.665103282026,17:48,1260.1685285360018,21:00,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
117,T0117,F1-012,F1,133,68,1067.665103282026,17:48,1260.1685285360018,21:00,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
118,T0118,E1-001,E1,130,67,1111.8558213276842,18:32,1304.5817256818495,21:45,2860.4382,8.92494,101.9082835689574,0.0,65.78746037491965,13.063223457983284,0.0,78.85068383290293
119,T0119,E1-002,E1,75,47,1128.6462817094482,18:49,1204.6812095068951,20:05,2784.5018,8.09606,33.0606074004938,0.0,21.261439221303448,4.221821757571627,0.0,25.483260978875073
120,T0120,F1-036,F1,146,77,938.8459423549931,15:39,1353.1540576450068,22:33,1968.2667999999999,5.09682,232.641788021108,400.0,518.8895913978295,112.88405558983922,0.0,1031.7736469876686
121,T0121,F1-017,F1,117->39->166,62->19->98,1068.6406221856948,17:49,1505.396562615097,D+1 01:05,2969.637,8.514776666666666,222.28600485334738,0.0,476.98410401094645,103.76754709531176,63.439756453153684,644.1914075594119
122,T0122,E1-007,E1,118,62,1114.1837966927915,18:34,1299.8663643668147,21:40,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,63.33928954384246,12.577097341434328,0.0,75.9163868852768
123,T0123,F1-003,F1,119,62,1115.168429735125,18:35,1300.8509974091482,21:41,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
124,T0124,E1-003,E1,139,72,1124.728574920601,18:45,1285.5229185501119,21:26,2725.3232,7.50056,83.0686627414114,0.0,53.26321778796455,10.576321263811376,0.0,63.83953905177593
125,T0125,F1-014,F1,137,71,1077.919064543766,17:58,1351.1432765423995,22:31,1533.5344,5.0218,149.4022850791938,0.0,324.6928245456744,70.63668931361252,0.0,395.3295138592869
126,T0126,F1-015,F1,138,71,1080.281655124117,18:00,1353.5058671227505,22:34,1533.5344,5.0218,149.4022850791938,0.0,324.6928245456744,70.63668931361252,0.0,395.3295138592869
127,T0127,E1-004,E1,45,28,1125.1724605853863,18:45,1352.9755372979612,22:33,1628.6557500000001,3.98015,122.6038152604192,0.0,74.27374947181212,14.748321046033917,0.0,89.02207051784605
128,T0128,E1-005,E1,46,28,1124.6617664402884,18:45,1352.464843152863,22:32,1628.6557500000001,3.98015,122.6038152604192,0.0,74.27374947181212,14.748321046033917,0.0,89.02207051784605
129,T0129,E1-008,E1,5,5,1147.5587232524344,19:08,1313.3943472274173,21:53,731.6005,2.31239,86.04301814524,0.0,49.63415083949663,9.855708061513463,0.0,59.48985890101009
130,T0130,E1-006,E1,3,4,1164.3275393942372,19:24,1303.0704956797194,21:43,721.78105,1.70424,70.0583442084346,0.0,40.39114653256141,8.020351748980868,0.0,48.41149828154228
131,T0131,E1-009,E1,4,4,1129.5704613317964,18:50,1268.3134176172787,21:08,721.78105,1.70424,70.0583442084346,0.0,40.39114653256141,8.020351748980868,0.0,48.41149828154228
132,T0132,E2-001,E2,29,10,1096.7141515468877,18:17,1283.2858484531123,21:23,939.99625,3.6393725,98.2773011746724,0.0,61.52636425845118,12.217110073636968,0.0,73.74347433208816
133,T0133,E2-002,E2,30,10,1096.7141515468877,18:17,1283.2858484531123,21:23,939.99625,3.6393725,98.2773011746724,0.0,61.52636425845118,12.217110073636968,0.0,73.74347433208816
134,T0134,E2-003,E2,31,10,1096.7141515468877,18:17,1283.2858484531123,21:23,939.99625,3.6393725,98.2773011746724,0.0,61.52636425845118,12.217110073636968,0.0,73.74347433208816
135,T0135,E2-004,E2,32,10,1130.1095075688024,18:50,1316.681204475027,21:57,939.99625,3.6393725,98.2773011746724,0.0,61.52636425845118,12.217110073636968,0.0,73.74347433208816
136,T0136,F1-018,F1,147,78,1107.9179497666207,18:28,1373.7831456025635,22:54,1882.391,4.7241,145.0604655432062,0.0,321.90874074626277,70.03101389520043,0.0,391.9397546414632
137,T0137,F1-023,F1,81,50,1118.167034321635,18:38,1377.1204010344115,22:57,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
138,T0138,F1-024,F1,82,50,1118.167034321635,18:38,1377.1204010344115,22:57,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
139,T0139,F1-025,F1,83,50,1118.167034321635,18:38,1377.1204010344115,22:57,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
