route_index,trip_id,physical_vehicle_id,vehicle_type,stop_index,service_node_id,customer_id,earliest_min,latest_min,arrival_min,arrival_time,wait_min,late_min,service_start_min,departure_min,departure_time,load_before_service_kg,load_after_service_kg,penalty_cost
14,T0014,F1-008,F1,1,95,60,623.0,696.0,623.0,10:23,0.0,0.0,623.0,643.0,10:43,2476.6573,0.0,0.0
15,T0015,E1-007,E1,1,41,38,628.0,694.0,628.0,10:28,0.0,0.0,628.0,648.0,10:48,2916.35995,1654.62735,0.0
15,T0015,E1-007,E1,2,39,36,916.0,981.0,675.0866613975353,11:15,240.9133386024647,0.0,916.0,936.0,15:36,1654.62735,0.0,80.30444620082156
16,T0016,E1-008,E1,1,10,8,649.0,707.0,649.0,10:49,0.0,0.0,649.0,669.0,11:09,2937.388405,0.0,0.0
17,T0017,E1-009,E1,1,11,8,649.0,707.0,649.0,10:49,0.0,0.0,649.0,669.0,11:09,2937.388405,0.0,0.0
18,T0018,E1-010,E1,1,12,8,649.0,707.0,649.0,10:49,0.0,0.0,649.0,669.0,11:09,2937.388405,0.0,0.0
19,T0019,E1-004,E1,1,13,8,649.0,707.0,802.7819471234159,13:23,0.0,95.78194712341588,802.7819471234159,822.7819471234159,13:43,2937.388405,0.0,79.81828926951323
20,T0020,F1-009,F1,1,55,46,672.0,731.0,672.0,11:12,0.0,0.0,672.0,692.0,11:32,1659.91985,0.0,0.0
21,T0021,F1-010,F1,1,56,46,672.0,731.0,672.0,11:12,0.0,0.0,672.0,692.0,11:32,1659.91985,0.0,0.0
22,T0022,F1-011,F1,1,89,59,675.0,759.0,675.0,11:15,0.0,0.0,675.0,695.0,11:35,2935.7956,0.0,0.0
23,T0023,F1-012,F1,1,90,59,675.0,759.0,675.0,11:15,0.0,0.0,675.0,695.0,11:35,2935.7956,0.0,0.0
24,T0024,F1-013,F1,1,91,59,675.0,759.0,675.0,11:15,0.0,0.0,675.0,695.0,11:35,2935.7956,0.0,0.0
25,T0025,F1-014,F1,1,138,87,678.0,762.0,678.0000000000001,11:18,0.0,0.0,678.0000000000001,698.0000000000001,11:38,2905.6583,2725.3673,0.0
25,T0025,F1-014,F1,2,128,77,1136.0,1217.0,734.738418503644,12:15,401.26158149635603,0.0,1136.0,1156.0,19:16,2725.3673,757.1005,133.75386049878534
25,T0025,F1-014,F1,3,148,98,1158.0,1241.0,1178.5483327314223,19:39,0.0,0.0,1178.5483327314223,1198.5483327314223,19:59,757.1005,731.6005,0.0
25,T0025,F1-014,F1,4,4,5,1168.0,1226.0,1257.5955842286073,20:58,0.0,31.595584228607322,1257.5955842286073,1277.5955842286073,21:18,731.6005,0.0,26.329653523839436
26,T0026,E1-008,E1,1,17,11,689.0,770.0,848.7023280154174,14:09,0.0,78.70232801541738,848.7023280154174,868.7023280154174,14:29,2942.33215,1616.8020500000002,65.58527334618115
26,T0026,E1-008,E1,2,25,27,1071.0,1147.0,911.072375050375,15:11,159.92762494962506,0.0,1071.0,1091.0,18:11,1616.8020500000002,2.2737367544323206e-13,53.309208316541685
27,T0027,F1-002,F1,1,30,30,692.0,782.0,764.7724971701645,12:45,0.0,0.0,764.7724971701645,784.7724971701645,13:05,2234.723,1899.871,0.0
27,T0027,F1-002,F1,2,147,97,822.0,911.0,817.4351001121495,13:37,4.564899887850515,0.0,822.0,842.0,14:02,1899.871,1882.391,1.5216332959501717
27,T0027,F1-002,F1,3,129,78,1194.0,1255.0,851.1622486865657,14:11,342.8377513134343,0.0,1194.0,1214.0,20:14,1882.391,0.0,114.27925043781143
28,T0028,F1-015,F1,1,117,70,696.0,755.0,702.4934890539674,11:42,0.0,0.0,702.4934890539674,722.4934890539674,12:02,2846.5115,9.18600000000015,0.0
28,T0028,F1-015,F1,2,145,94,763.0,837.0,814.8263303881558,13:35,0.0,0.0,814.8263303881558,834.8263303881558,13:55,9.18600000000015,1.4921397450962104e-13,0.0
29,T0029,F1-016,F1,1,118,70,696.0,755.0,702.4934890539674,11:42,0.0,0.0,702.4934890539674,722.4934890539674,12:02,2837.3255,0.0,0.0
30,T0030,E1-009,E1,1,5,6,706.0,779.0,830.5340858304745,13:51,0.0,51.53408583047451,830.5340858304745,850.5340858304745,14:11,2236.8216,0.0,42.94507152539543
31,T0031,E1-010,E1,1,6,6,706.0,779.0,830.5340858304745,13:51,0.0,51.53408583047451,830.5340858304745,850.5340858304745,14:11,2236.8216,0.0,42.94507152539543
32,T0032,E1-003,E1,1,19,13,730.0,786.0,832.3568315584624,13:52,0.0,46.35683155846243,832.3568315584624,852.3568315584624,14:12,2778.5495333333333,2238.4627333333333,38.630692965385364
32,T0032,E1-003,E1,2,68,52,905.0,992.0,885.2974082479301,14:45,19.702591752069907,0.0,905.0,925.0,15:25,2238.4627333333333,0.0,6.567530584023302
33,T0033,F1-006,F1,1,96,61,737.0,823.0,815.6610355490213,13:36,0.0,0.0,815.6610355490213,835.6610355490213,13:56,2004.6885,0.0,0.0
34,T0034,F1-007,F1,1,97,61,737.0,823.0,815.6610355490213,13:36,0.0,0.0,815.6610355490213,835.6610355490213,13:56,2004.6885,0.0,0.0
35,T0035,F1-008,F1,1,98,61,737.0,823.0,815.6610355490213,13:36,0.0,0.0,815.6610355490213,835.6610355490213,13:56,2004.6885,0.0,0.0
36,T0036,F1-003,F1,1,45,41,758.0,831.0,828.3450500245215,13:48,0.0,0.0,828.3450500245215,848.3450500245215,14:08,2786.4185,0.0,0.0
37,T0037,E1-006,E1,1,7,7,761.0,848.0,878.9691466580401,14:39,0.0,30.96914665804013,878.9691466580401,898.9691466580401,14:59,2487.7442666666666,0.0,25.807622215033444
38,T0038,E1-004,E1,1,8,7,761.0,848.0,940.7811354892091,15:41,0.0,92.78113548920908,940.7811354892091,960.7811354892091,16:01,2487.7442666666666,0.0,77.31761290767423
39,T0039,E1-001,E1,1,9,7,761.0,848.0,977.4418202414138,16:17,0.0,129.44182024141378,977.4418202414138,997.4418202414138,16:37,2558.1792666666665,70.43499999999995,107.86818353451149
39,T0039,E1-001,E1,2,142,91,1000.0,1079.0,1058.7183486377203,17:39,0.0,0.0,1058.7183486377203,1078.7183486377203,17:59,70.43499999999995,0.0,0.0
40,T0040,F1-005,F1,1,61,49,786.0,842.0,814.2381260469958,13:34,0.0,0.0,814.2381260469958,834.2381260469958,13:54,2243.418,0.0,0.0
41,T0041,F1-017,F1,1,62,49,786.0,842.0,786.0,13:06,0.0,0.0,786.0,806.0,13:26,2243.418,0.0,0.0
42,T0042,F1-018,F1,1,34,32,788.0,864.0,788.0,13:08,0.0,0.0,788.0,808.0,13:28,2915.2203,2472.8860999999997,0.0
42,T0042,F1-018,F1,2,76,54,1040.0,1124.0,825.2699873018429,13:45,214.7300126981571,0.0,1040.0,1060.0,17:40,2472.8860999999997,0.0,71.5766708993857
43,T0043,F1-019,F1,1,123,74,791.0,850.0,791.0,13:11,0.0,0.0,791.0,811.0,13:31,1862.9861,0.0,0.0
44,T0044,F1-020,F1,1,124,74,791.0,850.0,791.0,13:11,0.0,0.0,791.0,811.0,13:31,1862.9861,0.0,0.0
45,T0045,F1-021,F1,1,122,73,802.0,857.0,802.0,13:22,0.0,0.0,802.0,822.0,13:42,2996.466,0.0,0.0
46,T0046,F1-011,F1,1,134,83,828.0,883.0,863.8344224834838,14:24,0.0,0.0,863.8344224834838,883.8344224834838,14:44,2966.7158,2039.8748999999998,0.0
46,T0046,F1-011,F1,2,131,80,1061.0,1114.0,947.4268200006317,15:47,113.57317999936834,0.0,1061.0,1081.0,18:01,2039.8748999999998,1533.5343999999998,37.85772666645611
46,T0046,F1-011,F1,3,120,71,1159.0,1245.0,1116.1905944920584,18:36,42.80940550794162,0.0,1159.0,1179.0,19:39,1533.5343999999998,0.0,14.26980183598054
47,T0047,F1-017,F1,1,141,90,830.0,909.0,900.4448571657728,15:00,0.0,0.0,900.4448571657728,920.4448571657728,15:20,2968.0380000000005,2867.4292000000005,0.0
47,T0047,F1-017,F1,2,135,84,974.0,1029.0,937.2931780933897,15:37,36.706821906610344,0.0,974.0,994.0,16:34,2867.4292000000005,1262.1673000000003,12.235607302203448
47,T0047,F1-017,F1,3,22,24,1011.0,1096.0,1042.7991309219287,17:23,0.0,0.0,1042.7991309219287,1062.7991309219287,17:43,1262.1673000000003,2.2737367544323206e-13,0.0
48,T0048,F1-022,F1,1,83,56,830.0,909.0,830.0000000000001,13:50,0.0,0.0,830.0000000000001,850.0000000000001,14:10,2355.0536333333334,0.0,0.0
49,T0049,F1-023,F1,1,84,56,830.0,909.0,830.0000000000001,13:50,0.0,0.0,830.0000000000001,850.0000000000001,14:10,2355.0536333333334,0.0,0.0
50,T0050,F1-024,F1,1,42,39,848.0,900.0,848.0,14:08,0.0,0.0,848.0,868.0,14:28,2058.6938,46.24800000000005,0.0
50,T0050,F1-024,F1,2,140,89,971.0,1033.0,889.5399462239452,14:50,81.46005377605479,0.0,971.0,991.0,16:31,46.24800000000005,4.973799150320701e-14,27.15335125868493
51,T0051,F1-025,F1,1,43,39,848.0,900.0,848.0,14:08,0.0,0.0,848.0,868.0,14:28,2012.4458,0.0,0.0
52,T0052,F1-001,F1,1,105,64,849.0,905.0,886.7589409275292,14:47,0.0,0.0,886.7589409275292,906.7589409275292,15:07,2949.9224,0.0,0.0
53,T0053,F1-009,F1,1,106,64,849.0,905.0,887.738344668904,14:48,0.0,0.0,887.738344668904,907.738344668904,15:08,2949.9224,0.0,0.0
54,T0054,F1-010,F1,1,107,64,849.0,905.0,887.738344668904,14:48,0.0,0.0,887.738344668904,907.738344668904,15:08,2949.9224,0.0,0.0
55,T0055,F1-026,F1,1,88,58,858.0,923.0,858.0,14:18,0.0,0.0,858.0,878.0,14:38,2933.964,0.0,0.0
56,T0056,F1-005,F1,1,125,75,865.0,945.0,941.6755453486437,15:42,0.0,0.0,941.6755453486437,961.6755453486437,16:02,1554.5335,45.81320000000005,0.0
56,T0056,F1-005,F1,2,24,26,950.0,1032.0,1016.0917277627824,16:56,0.0,0.0,1016.0917277627824,1036.0917277627823,17:16,45.81320000000005,5.684341886080802e-14,0.0
57,T0057,F1-012,F1,1,126,75,865.0,945.0,944.1781113036038,15:44,0.0,0.0,944.1781113036038,964.1781113036038,16:04,1508.7203,0.0,0.0
58,T0058,F1-013,F1,1,85,57,878.0,959.0,886.7096577771233,14:47,0.0,0.0,886.7096577771233,906.7096577771233,15:07,2203.217666666667,0.0,0.0
59,T0059,F1-019,F1,1,86,57,878.0,959.0,923.6683671387525,15:24,0.0,0.0,923.6683671387525,943.6683671387525,15:44,2203.217666666667,0.0,0.0
60,T0060,F1-020,F1,1,143,92,887.0,967.0,902.1886124030112,15:02,0.0,0.0,902.1886124030112,922.1886124030112,15:22,1524.5124999999998,0.0,0.0
61,T0061,E1-009,E1,1,18,12,895.0,950.0,950.2940146724168,15:50,0.0,0.2940146724167789,950.2940146724168,970.2940146724168,16:10,1726.8416000000002,0.0,0.24501222701398245
62,T0062,F1-027,F1,1,69,52,905.0,992.0,905.0000000000003,15:05,0.0,0.0,905.0000000000003,925.0000000000003,15:25,2238.4627333333333,0.0,0.0
63,T0063,F1-028,F1,1,70,52,905.0,992.0,905.0000000000003,15:05,0.0,0.0,905.0000000000003,925.0000000000003,15:25,2238.4627333333333,0.0,0.0
64,T0064,F1-029,F1,1,38,36,916.0,981.0,916.0000000000006,15:16,0.0,0.0,916.0000000000006,936.0000000000006,15:36,2998.23965,1343.6123,0.0
64,T0064,F1-029,F1,2,132,81,1024.0,1088.0,1079.5041444179183,18:00,0.0,0.0,1079.5041444179183,1099.5041444179183,18:20,1343.6123,0.0,0.0
65,T0065,F1-015,F1,1,53,45,937.0,996.0,956.6590319646041,15:57,0.0,0.0,956.6590319646041,976.6590319646041,16:17,2899.9628,0.0,0.0
66,T0066,F1-006,F1,1,54,45,937.0,996.0,967.7631359780141,16:08,0.0,0.0,967.7631359780141,987.7631359780141,16:28,2899.9628,0.0,0.0
67,T0067,F1-007,F1,1,116,69,946.0,1029.0,995.5710092593764,16:36,0.0,0.0,995.5710092593764,1015.5710092593764,16:56,2288.8859,0.0,0.0
68,T0068,F1-008,F1,1,102,63,952.0,1034.0,975.939469789047,16:16,0.0,0.0,975.939469789047,995.939469789047,16:36,2897.6633333333334,0.0,0.0
69,T0069,F1-003,F1,1,103,63,952.0,1034.0,994.2060863009244,16:34,0.0,0.0,994.2060863009244,1014.2060863009244,16:54,2897.6633333333334,0.0,0.0
70,T0070,F1-004,F1,1,104,63,952.0,1034.0,1027.9547931381337,17:08,0.0,0.0,1027.9547931381337,1047.9547931381337,17:28,2897.6633333333334,0.0,0.0
71,T0071,F1-022,F1,1,108,65,957.0,1043.0,1031.8743074678273,17:12,0.0,0.0,1031.8743074678273,1051.8743074678273,17:32,2184.1955666666668,0.0,0.0
72,T0072,F1-023,F1,1,109,65,957.0,1043.0,1031.8743074678273,17:12,0.0,0.0,1031.8743074678273,1051.8743074678273,17:32,2184.1955666666668,0.0,0.0
73,T0073,F1-013,F1,1,110,65,957.0,1043.0,1031.4453533946676,17:11,0.0,0.0,1031.4453533946676,1051.4453533946676,17:31,2184.1955666666668,0.0,0.0
74,T0074,F1-020,F1,1,58,48,966.0,1048.0,1012.4638810031568,16:52,0.0,0.0,1012.4638810031568,1032.4638810031568,17:12,2866.2425333333335,0.0,0.0
75,T0075,F1-026,F1,1,59,48,966.0,1048.0,1026.6476389381924,17:07,0.0,0.0,1026.6476389381924,1046.6476389381924,17:27,2866.2425333333335,0.0,0.0
76,T0076,F1-016,F1,1,60,48,966.0,1048.0,966.0,16:06,0.0,0.0,966.0,986.0,16:26,2866.2425333333335,0.0,0.0
77,T0077,F1-021,F1,1,23,25,979.0,1049.0,979.0,16:19,0.0,0.0,979.0,999.0,16:39,2528.1351,0.0,0.0
78,T0078,E1-002,E1,1,31,31,1009.0,1066.0,1047.418852089943,17:27,0.0,0.0,1047.418852089943,1067.418852089943,17:47,2257.2069333333334,0.0,0.0
79,T0079,E1-010,E1,1,32,31,1009.0,1066.0,1009.0,16:49,0.0,0.0,1009.0,1029.0,17:09,2257.2069333333334,0.0,0.0
80,T0080,F1-030,F1,1,33,31,1009.0,1066.0,1009.0,16:49,0.0,0.0,1009.0,1029.0,17:09,2257.2069333333334,0.0,0.0
81,T0081,F1-001,F1,1,49,43,1013.0,1097.0,1054.3226976927633,17:34,0.0,0.0,1054.3226976927633,1074.3226976927633,17:54,2530.79035,0.0,0.0
82,T0082,F1-009,F1,1,50,43,1013.0,1097.0,1055.3021014341382,17:35,0.0,0.0,1055.3021014341382,1075.3021014341382,17:55,2530.79035,0.0,0.0
83,T0083,F1-010,F1,1,51,44,1021.0,1109.0,1068.480681967733,17:48,0.0,0.0,1068.480681967733,1088.480681967733,18:08,2276.15445,0.0,0.0
84,T0084,F1-019,F1,1,52,44,1021.0,1109.0,1073.364454764231,17:53,0.0,0.0,1073.364454764231,1093.364454764231,18:13,2276.15445,0.0,0.0
85,T0085,F1-031,F1,1,74,54,1040.0,1124.0,1040.0000000000002,17:20,0.0,0.0,1040.0000000000002,1060.0000000000002,17:40,2487.7761,14.889999999999873,0.0
85,T0085,F1-031,F1,2,1,2,1073.0,1129.0,1130.992197455284,18:51,0.0,1.9921974552839856,1130.992197455284,1150.992197455284,19:11,14.889999999999873,0.0,1.660164546069988
86,T0086,F1-032,F1,1,75,54,1040.0,1124.0,1040.0000000000002,17:20,0.0,0.0,1040.0000000000002,1060.0000000000002,17:40,2846.3081,373.422,0.0
86,T0086,F1-032,F1,2,21,19,1155.0,1228.0,1113.0563761886276,18:33,41.94362381137239,0.0,1155.0,1175.0,19:35,373.422,364.0498,13.981207937124129
86,T0086,F1-032,F1,3,36,34,1135.0,1208.0,1257.77032604175,20:58,0.0,49.77032604174997,1257.77032604175,1277.77032604175,21:18,364.0498,0.0,41.47527170145831
87,T0087,F1-025,F1,1,66,51,1053.0,1119.0,1082.1354824910484,18:02,0.0,0.0,1082.1354824910484,1102.1354824910484,18:22,2578.13715,873.9449999999999,0.0
87,T0087,F1-025,F1,2,29,29,1058.0,1143.0,1139.9129151421928,19:00,0.0,0.0,1139.9129151421928,1159.9129151421928,19:20,873.9449999999999,0.0,0.0
88,T0088,F1-015,F1,1,67,51,1053.0,1119.0,1116.0224535468485,18:36,0.0,0.0,1116.0224535468485,1136.0224535468485,18:56,1704.19215,0.0,0.0
89,T0089,E1-006,E1,1,26,27,1071.0,1147.0,1136.706134958241,18:57,0.0,0.0,1136.706134958241,1156.706134958241,19:17,1616.80205,0.0,0.0
90,T0090,F1-016,F1,1,44,40,1072.0,1144.0,1138.9200474761587,18:59,0.0,0.0,1138.9200474761587,1158.9200474761587,19:19,2691.1358,0.0,0.0
91,T0091,E1-007,E1,1,77,55,1075.0,1152.0,1141.8010537291655,19:02,0.0,0.0,1141.8010537291655,1161.8010537291655,19:22,2439.52946,0.0,0.0
92,T0092,E1-009,E1,1,78,55,1075.0,1152.0,1140.9206667288818,19:01,0.0,0.0,1140.9206667288818,1160.9206667288818,19:21,2439.52946,0.0,0.0
93,T0093,F1-033,F1,1,79,55,1075.0,1152.0,1075.0,17:55,0.0,0.0,1075.0,1095.0,18:15,2439.52946,0.0,0.0
94,T0094,F1-034,F1,1,80,55,1075.0,1152.0,1075.0,17:55,0.0,0.0,1075.0,1095.0,18:15,2439.52946,0.0,0.0
95,T0095,F1-035,F1,1,81,55,1075.0,1152.0,1075.0,17:55,0.0,0.0,1075.0,1095.0,18:15,2439.52946,0.0,0.0
96,T0096,F1-003,F1,1,71,53,1079.0,1132.0,1129.279802068947,18:49,0.0,0.0,1129.279802068947,1149.279802068947,19:09,2321.281966666667,0.0,0.0
97,T0097,F1-006,F1,1,72,53,1079.0,1132.0,1094.6605179350038,18:15,0.0,0.0,1094.6605179350038,1114.6605179350038,18:35,2321.281966666667,0.0,0.0
98,T0098,F1-008,F1,1,73,53,1079.0,1132.0,1111.0131855570696,18:31,0.0,0.0,1111.0131855570696,1131.0131855570696,18:51,2321.281966666667,0.0,0.0
99,T0099,F1-012,F1,1,113,68,1111.0,1188.0,1166.482607958014,19:26,0.0,0.0,1166.482607958014,1186.482607958014,19:46,2471.6624666666667,0.0,0.0
100,T0100,F1-020,F1,1,114,68,1111.0,1188.0,1179.3574110480065,19:39,0.0,0.0,1179.3574110480065,1199.3574110480065,19:59,2471.6624666666667,0.0,0.0
101,T0101,F1-021,F1,1,115,68,1111.0,1188.0,1142.4401116107456,19:02,0.0,0.0,1142.4401116107456,1162.4401116107456,19:22,2471.6624666666667,0.0,0.0
102,T0102,F1-004,F1,1,112,67,1132.0,1216.0,1214.2836263206354,20:14,0.0,0.0,1214.2836263206354,1234.2836263206354,20:34,2860.4382,0.0,0.0
103,T0103,F1-001,F1,1,57,47,1135.0,1195.0,1167.7444627653454,19:28,0.0,0.0,1167.7444627653454,1187.7444627653454,19:48,2784.5018,0.0,0.0
104,T0104,F1-007,F1,1,99,62,1151.0,1201.0,1198.0097135721367,19:58,0.0,0.0,1198.0097135721367,1218.0097135721367,20:18,2934.7648000000004,0.0,0.0
105,T0105,F1-026,F1,1,100,62,1151.0,1201.0,1190.1307401930658,19:50,0.0,0.0,1190.1307401930658,1210.1307401930658,20:10,2934.7648000000004,0.0,0.0
106,T0106,F1-027,F1,1,101,62,1151.0,1201.0,1158.8375091047478,19:19,0.0,0.0,1158.8375091047478,1178.8375091047478,19:39,2934.7648000000004,0.0,0.0
107,T0107,F1-006,F1,1,121,72,1153.0,1235.0,1220.1655245123625,20:20,0.0,0.0,1220.1655245123625,1240.1655245123625,20:40,2725.3232,0.0,0.0
108,T0108,E1-003,E1,1,3,4,1169.0,1237.0,1169.0,19:29,0.0,0.0,1169.0,1189.0,19:49,2977.0965,1533.5344,0.0
108,T0108,E1-003,E1,2,119,71,1159.0,1245.0,1237.0971292579452,20:37,0.0,0.0,1237.0971292579452,1257.0971292579452,20:57,1533.5344,0.0,0.0
109,T0109,F1-013,F1,1,27,28,1167.0,1235.0,1228.969381450474,20:29,0.0,0.0,1228.969381450474,1248.969381450474,20:49,1628.6557500000001,0.0,0.0
110,T0110,F1-022,F1,1,28,28,1167.0,1235.0,1229.3983355236337,20:29,0.0,0.0,1229.3983355236337,1249.3983355236337,20:49,1628.6557500000001,0.0,0.0
111,T0111,E1-004,E1,1,15,10,1180.0,1229.0,1180.0,19:40,0.0,0.0,1180.0,1200.0,20:00,1879.9925,0.0,0.0
112,T0112,E1-005,E1,1,16,10,1180.0,1229.0,1180.0,19:40,0.0,0.0,1180.0,1200.0,20:00,1879.9925,0.0,0.0
113,T0113,E1-010,E1,1,63,50,1209.0,1258.0,1237.6437176780232,20:38,0.0,0.0,1237.6437176780232,1257.6437176780232,20:58,2650.7700333333332,0.0,0.0
114,T0114,F1-023,F1,1,64,50,1209.0,1258.0,1244.9734805237347,20:45,0.0,0.0,1244.9734805237347,1264.9734805237347,21:05,2650.7700333333332,0.0,0.0
115,T0115,F1-024,F1,1,65,50,1209.0,1258.0,1254.8399364316815,20:55,0.0,0.0,1254.8399364316815,1274.8399364316815,21:15,2650.7700333333332,0.0,0.0
