route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_id,customer_id,arrival_min,is_green_zone,is_fuel_vehicle,would_violate_problem2_policy
28,T0028,E1-008,E1,5,6,840.1804528052155,True,False,False
28,T0028,E1-008,E1,19,13,891.3183654632095,True,False,False
29,T0029,E1-001,E1,6,6,868.501917200407,True,False,False
30,T0030,F1-001,F1,96,61,815.6610355490213,False,True,False
31,T0031,F1-002,F1,97,61,815.6610355490213,False,True,False
32,T0032,F1-013,F1,98,61,737.0000000000003,False,True,False
33,T0033,F1-014,F1,45,41,758.0000000000007,False,True,False
33,T0033,F1-014,F1,145,94,865.0291306983252,False,True,False
33,T0033,F1-014,F1,144,93,917.1937308579957,False,True,False
34,T0034,E1-004,E1,7,7,896.6248294012358,True,False,False
35,T0035,E1-010,E1,8,7,920.3983871609538,True,False,False
36,T0036,E1-005,E1,9,7,940.7811354892091,True,False,False
37,T0037,F1-015,F1,61,49,786.0,False,True,False
38,T0038,F1-016,F1,62,49,786.0,False,True,False
39,T0039,E2-001,E2,34,32,788.0,False,False,False
39,T0039,E2-001,E2,147,97,853.8807888793326,False,False,False
40,T0040,F1-017,F1,123,74,791.0,False,True,False
41,T0041,F1-018,F1,124,74,791.0,False,True,False
42,T0042,F1-019,F1,122,73,802.0,False,True,False
43,T0043,E2-002,E2,134,83,828.0,False,False,False
43,T0043,E2-002,E2,141,90,991.1753108655261,False,False,False
44,T0044,F1-020,F1,82,56,830.0000000000001,False,True,False
44,T0044,F1-020,F1,146,95,909.4952475846206,False,True,False
44,T0044,F1-020,F1,2,3,966.0956174448316,True,True,False
45,T0045,F1-021,F1,83,56,830.0000000000001,False,True,False
46,T0046,F1-022,F1,84,56,830.0000000000001,False,True,False
47,T0047,F1-023,F1,42,39,848.0,False,True,False
48,T0048,F1-024,F1,43,39,848.0,False,True,False
49,T0049,F1-015,F1,105,64,876.7436185950645,False,True,False
50,T0050,F1-016,F1,106,64,876.7436185950645,False,True,False
51,T0051,F1-005,F1,107,64,887.738344668904,False,True,False
52,T0052,F1-006,F1,88,58,899.3976819905135,False,True,False
53,T0053,F1-012,F1,125,75,913.2088491505202,False,True,False
54,T0054,F1-013,F1,126,75,918.7084274477482,False,True,False
55,T0055,E1-009,E1,85,57,924.2860161201864,False,False,False
56,T0056,E1-003,E1,86,57,912.3317341668522,False,False,False
57,T0057,E1-002,E1,87,57,900.9284754614678,False,False,False
58,T0058,E1-006,E1,143,92,887.0,False,False,False
59,T0059,F1-010,F1,18,12,960.0000000025575,True,True,False
59,T0059,F1-010,F1,29,29,1063.0057134239491,False,True,False
60,T0060,F1-007,F1,69,52,979.1215525439176,False,True,False
61,T0061,F1-008,F1,70,52,979.1215525439176,False,True,False
62,T0062,F1-009,F1,38,36,921.9885742278764,False,True,False
62,T0062,F1-009,F1,132,81,1085.492718645794,False,True,False
63,T0063,F1-017,F1,53,45,944.3447084151139,False,True,False
63,T0063,F1-017,F1,24,26,1010.6524507415601,False,True,False
63,T0063,F1-017,F1,140,89,1083.3570498120737,False,True,False
64,T0064,F1-018,F1,54,45,944.3447084151139,False,True,False
65,T0065,F1-001,F1,116,69,995.5710092593764,False,True,False
66,T0066,E1-001,E1,102,63,1030.882380194245,False,False,False
67,T0067,E1-006,E1,103,63,1016.599332187703,False,False,False
68,T0068,F1-002,F1,104,63,975.939469789047,False,True,False
69,T0069,F1-021,F1,108,65,1031.8743074678273,False,True,False
70,T0070,F1-022,F1,109,65,1031.8743074678273,False,True,False
71,T0071,F1-011,F1,110,65,974.0426135825068,False,True,False
72,T0072,E1-002,E1,58,48,1032.6834987973548,False,False,False
73,T0073,E1-003,E1,59,48,1044.0867575027391,False,False,False
74,T0074,E1-008,E1,60,48,1042.1977887686403,False,False,False
75,T0075,F1-025,F1,135,84,974.0000000000001,False,True,False
75,T0075,F1-025,F1,22,24,1042.7991309219287,False,True,False
76,T0076,F1-019,F1,23,25,979.0,False,True,False
77,T0077,F1-015,F1,142,91,1076.123064826829,False,True,False
77,T0077,F1-015,F1,128,77,1105.569397048997,False,True,False
77,T0077,F1-015,F1,148,98,1178.5483327314223,False,True,False
77,T0077,F1-015,F1,4,5,1257.5955842286073,True,True,False
78,T0078,F1-026,F1,31,31,1009.0,False,True,False
79,T0079,F1-027,F1,32,31,1009.0,False,True,False
80,T0080,F1-028,F1,33,31,1009.0,False,True,False
81,T0081,E1-004,E1,49,43,1087.4574815375174,False,False,False
82,T0082,E1-009,E1,50,43,1060.80352321207,False,False,False
83,T0083,F1-003,F1,51,44,1108.4461286591481,False,True,False
84,T0084,F1-005,F1,52,44,1068.480681967733,False,True,False
85,T0085,F1-029,F1,74,54,1040.0000000000002,False,True,False
85,T0085,F1-029,F1,131,80,1165.4925030698698,False,True,False
85,T0085,F1-029,F1,1,2,1276.748466323464,True,True,False
86,T0086,F1-030,F1,75,54,1040.0000000000002,False,True,False
86,T0086,F1-030,F1,21,19,1113.0563761886276,False,True,False
87,T0087,F1-031,F1,76,54,1040.0000000000002,False,True,False
88,T0088,E1-010,E1,66,51,1113.4006125112348,False,False,False
89,T0089,F1-006,F1,67,51,1087.3446095371203,False,True,False
90,T0090,F1-016,F1,25,27,1109.9606378390988,False,True,False
91,T0091,F1-032,F1,26,27,1071.0000000000002,False,True,False
92,T0092,F1-012,F1,44,40,1141.5398632362394,False,True,False
93,T0093,F1-018,F1,77,55,1148.072062386971,False,True,False
94,T0094,F1-023,F1,78,55,1126.499414880661,False,True,False
95,T0095,F1-024,F1,79,55,1126.499414880661,False,True,False
96,T0096,F1-033,F1,80,55,1075.0,False,True,False
97,T0097,F1-034,F1,81,55,1075.0,False,True,False
98,T0098,E1-005,E1,71,53,1101.3173212142353,False,False,False
99,T0099,F1-002,F1,72,53,1111.0131855570696,False,True,False
100,T0100,F1-004,F1,73,53,1111.1040600303393,False,True,False
101,T0101,F1-013,F1,113,68,1141.0129241021584,False,True,False
101,T0101,F1-013,F1,36,34,1324.4422136674018,False,True,False
102,T0102,F1-011,F1,114,68,1153.9168159090138,False,True,False
103,T0103,F1-014,F1,115,68,1164.1707771707538,False,True,False
104,T0104,E1-002,E1,112,67,1199.688268392299,False,False,False
105,T0105,E1-001,E1,57,47,1158.8657250983877,False,False,False
106,T0106,E1-006,E1,99,62,1199.406497030134,False,False,False
107,T0107,F1-001,F1,100,62,1198.0097135721367,False,True,False
108,T0108,F1-019,F1,101,62,1151.0,False,True,False
109,T0109,E1-003,E1,121,72,1195.1257467353564,False,False,False
110,T0110,F1-035,F1,119,71,1159.0000000000005,False,True,False
110,T0110,F1-035,F1,3,4,1227.0971292579457,True,True,False
111,T0111,E1-008,E1,27,28,1226.7411445427897,False,False,False
112,T0112,F1-020,F1,28,28,1207.6804105932374,False,True,False
113,T0113,F1-021,F1,15,10,1208.7826456204587,True,True,False
114,T0114,F1-022,F1,16,10,1208.7826456204587,True,True,False
115,T0115,F1-026,F1,129,78,1241.0996322396063,False,True,False
116,T0116,F1-027,F1,63,50,1237.6437176780232,False,True,False
117,T0117,F1-028,F1,64,50,1237.6437176780232,False,True,False
118,T0118,E1-009,E1,65,50,1265.684507742317,False,False,False
