route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_id,customer_id,arrival_min,is_green_zone,is_fuel_vehicle,would_violate_problem2_policy
29,T0029,F1-002,F1,30,30,733.7851709445983,False,True,False
29,T0029,F1-002,F1,147,97,808.0169370334329,False,True,False
29,T0029,F1-002,F1,71,53,858.8263304883194,False,True,False
30,T0030,F1-014,F1,117,70,702.4934890539674,False,True,False
31,T0031,F1-015,F1,118,70,702.4934890539674,False,True,False
32,T0032,F1-016,F1,133,82,701.0000000000001,False,True,False
33,T0033,E1-004,E1,5,6,861.3018334065937,True,False,False
34,T0034,E2-001,E2,19,13,730.0000000000003,True,False,False
35,T0035,F1-003,F1,96,61,815.6610355490213,False,True,False
36,T0036,F1-004,F1,97,61,815.6610355490213,False,True,False
37,T0037,F1-005,F1,98,61,815.6610355490213,False,True,False
38,T0038,F1-017,F1,45,41,758.0000000000007,False,True,False
39,T0039,E1-003,E1,7,7,911.1140013240866,True,False,False
40,T0040,E1-002,E1,8,7,928.9767995058844,True,False,False
41,T0041,F1-018,F1,144,93,772.0000000000009,False,True,False
41,T0041,F1-018,F1,75,54,803.1830268842555,False,True,False
41,T0041,F1-018,F1,21,19,1113.0563761886274,False,True,False
42,T0042,F1-001,F1,61,49,814.2381260469958,False,True,False
43,T0043,F1-019,F1,62,49,786.0,False,True,False
44,T0044,F1-020,F1,34,32,788.0,False,True,False
44,T0044,F1-020,F1,76,54,825.2699873018429,False,True,False
45,T0045,F1-021,F1,123,74,791.0,False,True,False
46,T0046,F1-022,F1,124,74,791.0,False,True,False
47,T0047,F1-023,F1,122,73,802.0,False,True,False
48,T0048,E1-006,E1,134,83,881.2098299272819,False,False,False
48,T0048,E1-006,E1,119,71,1020.2614733829172,False,False,False
49,T0049,F1-024,F1,82,56,830.0000000000001,False,True,False
50,T0050,F1-025,F1,83,56,830.0000000000001,False,True,False
51,T0051,F1-019,F1,141,90,900.4448571657728,False,True,False
51,T0051,F1-019,F1,114,68,1011.13411864461,False,True,False
52,T0052,F1-026,F1,42,39,848.0,False,True,False
53,T0053,F1-009,F1,105,64,887.738344668904,False,True,False
54,T0054,F1-016,F1,106,64,886.7589409275292,False,True,False
55,T0055,F1-017,F1,107,64,893.0102482647295,False,True,False
56,T0056,E1-007,E1,88,58,935.7258376855347,False,False,False
57,T0057,F1-010,F1,125,75,944.1781113036038,False,True,False
57,T0057,F1-010,F1,3,4,1052.8119427564152,True,True,False
58,T0058,F1-001,F1,126,75,941.6755453486437,False,True,False
59,T0059,F1-011,F1,2,3,960.0000000077714,True,True,False
59,T0059,F1-011,F1,74,54,1030.7848527956405,False,True,False
59,T0059,F1-011,F1,142,91,1064.652529771409,False,True,False
60,T0060,E1-009,E1,85,57,931.9884822647242,False,False,False
61,T0061,E1-005,E1,86,57,918.4074242629314,False,False,False
62,T0062,F1-012,F1,87,57,886.7096577771233,False,True,False
63,T0063,F1-021,F1,143,92,902.1886124030112,False,True,False
64,T0064,F1-027,F1,69,52,905.0000000000003,False,True,False
65,T0065,F1-028,F1,70,52,905.0000000000003,False,True,False
65,T0065,F1-028,F1,131,80,996.2571090475662,False,True,False
66,T0066,F1-022,F1,38,36,966.4184081724222,False,True,False
66,T0066,F1-022,F1,22,24,997.3499244821901,False,True,False
67,T0067,F1-029,F1,39,36,916.0000000000006,False,True,False
68,T0068,F1-003,F1,53,45,967.7631359780141,False,True,False
69,T0069,F1-004,F1,54,45,967.7631359780141,False,True,False
70,T0070,F1-005,F1,116,69,995.5710092593764,False,True,False
71,T0071,E1-004,E1,102,63,1019.6347916688811,False,False,False
72,T0072,F1-014,F1,103,63,980.3860048884069,False,True,False
73,T0073,F1-015,F1,104,63,980.3860048884069,False,True,False
74,T0074,E1-008,E1,108,65,1031.874307467827,False,False,False
75,T0075,F1-024,F1,109,65,1031.8743074678273,False,True,False
76,T0076,F1-025,F1,110,65,1031.8743074678273,False,True,False
77,T0077,E1-001,E1,58,48,1034.330662696856,False,False,False
78,T0078,F1-012,F1,59,48,1018.4646811130102,False,True,False
79,T0079,F1-021,F1,60,48,1012.4638810031568,False,True,False
80,T0080,E1-005,E1,23,25,1046.7090291647141,False,False,False
81,T0081,F1-023,F1,31,31,1009.0,False,True,False
82,T0082,F1-030,F1,32,31,1009.0,False,True,False
83,T0083,F1-031,F1,33,31,1009.0,False,True,False
84,T0084,E1-009,E1,49,43,1068.5059893566079,False,False,False
85,T0085,F1-009,F1,50,43,1055.3021014341382,False,True,False
86,T0086,F1-013,F1,51,44,1093.1444898106438,False,True,False
87,T0087,F1-016,F1,52,44,1067.5012782263582,False,True,False
88,T0088,F1-032,F1,132,81,1024.0000000000005,False,True,False
88,T0088,F1-032,F1,26,27,1088.9050987091073,False,True,False
89,T0089,E1-003,E1,67,51,1104.1162266743677,False,False,False
89,T0089,E1-003,E1,4,5,1159.5524722861633,True,False,False
90,T0090,F1-017,F1,25,27,1128.057832196849,False,True,False
91,T0091,F1-026,F1,44,40,1106.8398381614873,False,True,False
92,T0092,F1-029,F1,1,2,1094.649603677411,True,True,False
92,T0092,F1-029,F1,128,77,1185.185663222525,False,True,False
92,T0092,F1-029,F1,148,98,1227.7339959539472,False,True,False
93,T0093,E1-002,E1,77,55,1166.3429572457783,False,False,False
94,T0094,E1-007,E1,78,55,1168.036697621754,False,False,False
95,T0095,F1-033,F1,79,55,1075.0,False,True,False
96,T0096,F1-034,F1,80,55,1075.0,False,True,False
97,T0097,F1-035,F1,81,55,1075.0,False,True,False
98,T0098,F1-001,F1,72,53,1112.8361641386691,False,True,False
99,T0099,F1-003,F1,73,53,1094.6605179350038,False,True,False
100,T0100,F1-004,F1,113,68,1145.8043957993884,False,True,False
101,T0101,F1-007,F1,115,68,1162.247937894724,False,True,False
102,T0102,E1-001,E1,112,67,1201.3354322918003,False,False,False
103,T0103,E1-004,E1,57,47,1147.6181365730238,False,False,False
104,T0104,F1-005,F1,36,34,1198.3530464085807,False,True,False
104,T0104,F1-005,F1,129,78,1248.712507563315,False,True,False
105,T0105,F1-012,F1,99,62,1181.9477823678835,False,True,False
106,T0106,F1-014,F1,100,62,1163.1931697308378,False,True,False
107,T0107,F1-015,F1,101,62,1163.1931697308378,False,True,False
108,T0108,E1-005,E1,121,72,1194.2945999632273,False,False,False
109,T0109,F1-021,F1,120,71,1219.7178044203354,False,True,False
110,T0110,E1-008,E1,27,28,1229.3983355236337,False,False,False
111,T0111,F1-022,F1,28,28,1214.7172671773146,False,True,False
112,T0112,F1-002,F1,15,10,1217.3936832157156,True,True,False
113,T0113,F1-006,F1,16,10,1223.8597228409703,True,True,False
114,T0114,F1-023,F1,63,50,1237.6437176780232,False,True,False
115,T0115,F1-024,F1,64,50,1244.9734805237347,False,True,False
116,T0116,F1-025,F1,65,50,1244.9734805237347,False,True,False
