route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_id,customer_id,arrival_min,is_green_zone,is_fuel_vehicle,would_violate_problem2_policy
30,T0030,F1-020,F1,145,94,814.8263303881558,False,True,False
31,T0031,F1-021,F1,5,6,706.0000000000006,True,True,True
32,T0032,F1-022,F1,6,6,706.0000000000006,True,True,True
33,T0033,E1-002,E1,19,13,804.3532103835772,True,False,False
33,T0033,E1-002,E1,69,52,857.2937870730449,False,False,False
34,T0034,F1-004,F1,96,61,815.6610355490213,False,True,False
35,T0035,F1-005,F1,97,61,815.6610355490213,False,True,False
36,T0036,F1-006,F1,98,61,815.6610355490213,False,True,False
37,T0037,E1-008,E1,45,41,827.7182057993928,False,False,False
38,T0038,F1-023,F1,7,7,761.0000000000008,True,True,True
38,T0038,F1-023,F1,34,32,827.7800718683784,False,True,False
38,T0038,F1-023,F1,147,97,893.660860747711,False,True,False
39,T0039,F1-024,F1,8,7,761.0000000000008,True,True,True
40,T0040,F1-025,F1,9,7,761.0000000000008,True,True,True
41,T0041,E1-006,E1,61,49,821.0132692032153,False,False,False
42,T0042,F1-001,F1,62,49,814.2381260469958,False,True,False
43,T0043,F1-026,F1,123,74,791.0,False,True,False
44,T0044,F1-027,F1,124,74,791.0,False,True,False
45,T0045,F1-028,F1,122,73,802.0,False,True,False
46,T0046,E1-005,E1,134,83,882.1711392191627,False,False,False
46,T0046,E1-005,E1,131,80,974.8509659051997,False,False,False
46,T0046,E1-005,E1,21,19,1196.2175121549149,False,False,False
47,T0047,F1-021,F1,141,90,890.6574794466169,False,True,False
47,T0047,F1-021,F1,135,84,927.5058003742338,False,True,False
47,T0047,F1-021,F1,22,24,1042.7991309219287,False,True,False
48,T0048,F1-029,F1,82,56,830.0000000000001,False,True,False
48,T0048,F1-029,F1,146,95,909.4952475846206,False,True,False
48,T0048,F1-029,F1,36,34,974.1514338049583,False,True,False
49,T0049,F1-009,F1,84,56,873.731668088995,False,True,False
50,T0050,F1-003,F1,42,39,896.4937543465244,False,True,False
51,T0051,F1-010,F1,43,39,891.7780799851041,False,True,False
51,T0051,F1-010,F1,140,89,945.4266400468038,False,True,False
52,T0052,E1-009,E1,105,64,886.7589409275292,False,False,False
53,T0053,F1-002,F1,106,64,849.0,False,True,False
54,T0054,F1-011,F1,107,64,849.0,False,True,False
55,T0055,F1-012,F1,88,58,858.0,False,True,False
56,T0056,F1-022,F1,125,75,888.8129584931767,False,True,False
57,T0057,F1-013,F1,126,75,914.7388216617638,False,True,False
58,T0058,F1-014,F1,2,3,916.3692924264598,True,True,True
58,T0058,F1-014,F1,75,54,987.1541452143289,False,True,False
59,T0059,E1-010,E1,85,57,900.7888813595843,False,False,False
60,T0060,E1-006,E1,86,57,891.8827966873104,False,False,False
61,T0061,F1-001,F1,87,57,885.1076535310909,False,True,False
62,T0062,E1-008,E1,143,92,942.894433719325,False,False,False
63,T0063,F1-020,F1,18,12,943.5583300492119,True,True,True
63,T0063,F1-020,F1,29,29,1046.5640434706036,False,True,False
64,T0064,F1-024,F1,70,52,970.5290960041715,False,True,False
65,T0065,F1-025,F1,38,36,916.0,False,True,False
65,T0065,F1-025,F1,132,81,1079.5041444179176,False,True,False
66,T0066,F1-015,F1,53,45,937.0,False,True,False
67,T0067,F1-016,F1,54,45,937.0,False,True,False
68,T0068,F1-004,F1,24,26,1029.7665995465882,False,True,False
68,T0068,F1-004,F1,76,54,1059.2039318476127,False,True,False
69,T0069,F1-017,F1,102,63,952.0000000000001,False,True,False
70,T0070,F1-026,F1,103,63,952.5210422261467,False,True,False
71,T0071,F1-027,F1,104,63,952.5210422261467,False,True,False
72,T0072,E1-004,E1,108,65,1031.874307467827,False,False,False
73,T0073,E1-006,E1,109,65,1036.6184923048545,False,False,False
74,T0074,F1-005,F1,110,65,969.5960784831468,False,True,False
75,T0075,E1-010,E1,58,48,1032.5439046954712,False,False,False
76,T0076,F1-001,F1,59,48,1016.8626768669778,False,True,False
77,T0077,F1-002,F1,60,48,994.3747193369211,False,True,False
78,T0078,E1-009,E1,23,25,1046.1067955026624,False,False,False
79,T0079,F1-012,F1,142,91,1065.0563768488048,False,True,False
79,T0079,F1-012,F1,128,77,1094.5027090709727,False,True,False
79,T0079,F1-012,F1,148,98,1178.5483327314223,False,True,False
79,T0079,F1-012,F1,4,5,1257.5955842286073,True,True,False
80,T0080,F1-006,F1,31,31,1009.0,False,True,False
81,T0081,F1-011,F1,32,31,1022.8999362406942,False,True,False
82,T0082,F1-019,F1,33,31,1009.0,False,True,False
83,T0083,E1-008,E1,49,43,1057.9321860754671,False,False,False
84,T0084,F1-007,F1,50,43,1095.2675481255533,False,True,False
85,T0085,F1-009,F1,51,44,1105.1499888916208,False,True,False
86,T0086,F1-015,F1,52,44,1107.3724289018398,False,True,False
87,T0087,F1-013,F1,66,51,1118.3654800770441,False,True,False
88,T0088,F1-016,F1,67,51,1096.3634215822444,False,True,False
89,T0089,F1-028,F1,25,27,1071.0,False,True,False
90,T0090,F1-022,F1,44,40,1117.1439725788957,False,True,False
91,T0091,F1-005,F1,1,2,1128.0049249083816,True,True,False
91,T0091,F1-005,F1,15,10,1170.0647706383957,True,True,False
92,T0092,F1-023,F1,77,55,1132.3322112495196,False,True,False
93,T0093,F1-030,F1,78,55,1075.0,False,True,False
94,T0094,F1-031,F1,79,55,1075.0,False,True,False
95,T0095,F1-032,F1,80,55,1075.0,False,True,False
96,T0096,F1-033,F1,81,55,1075.0,False,True,False
97,T0097,E1-002,E1,71,53,1111.1040600303393,False,False,False
98,T0098,E1-007,E1,72,53,1100.7052552383518,False,False,False
99,T0099,F1-002,F1,73,53,1110.1243715173862,False,True,False
100,T0100,F1-001,F1,113,68,1183.7562069118276,False,True,False
101,T0101,F1-003,F1,114,68,1167.2957756416743,False,True,False
102,T0102,F1-008,F1,115,68,1162.247937894724,False,True,False
103,T0103,E1-004,E1,112,67,1211.8597493444286,False,False,False
104,T0104,E1-002,E1,57,47,1194.229358691666,False,False,False
105,T0105,E1-010,E1,99,62,1196.0270059503446,False,False,False
106,T0106,F1-017,F1,100,62,1151.0,False,True,False
107,T0107,F1-026,F1,101,62,1151.0,False,True,False
108,T0108,E1-006,E1,121,72,1200.638153819129,False,False,False
109,T0109,F1-027,F1,3,4,1169.0,True,True,False
109,T0109,F1-027,F1,119,71,1237.0971292579452,False,True,False
110,T0110,F1-006,F1,120,71,1244.7791403209517,False,True,False
111,T0111,E1-009,E1,27,28,1227.1967328427077,False,False,False
112,T0112,E1-008,E1,16,10,1226.622335702438,True,False,False
113,T0113,F1-011,F1,129,78,1254.9995684803005,False,True,False
114,T0114,F1-010,F1,63,50,1254.8399364316815,False,True,False
115,T0115,F1-019,F1,64,50,1237.6437176780232,False,True,False
116,T0116,E1-007,E1,65,50,1275.2897733573434,False,False,False
