route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_id,customer_id,arrival_min,is_green_zone,is_fuel_vehicle,would_violate_problem2_policy
27,T0027,E1-008,E1,19,13,891.3183654632095,True,False,False
28,T0028,E1-006,E1,6,6,855.5717583403574,True,False,False
29,T0029,F1-001,F1,96,61,815.6610355490213,False,True,False
30,T0030,F1-002,F1,97,61,815.6610355490213,False,True,False
31,T0031,F1-012,F1,98,61,737.0000000000003,False,True,False
32,T0032,F1-013,F1,45,41,758.0000000000007,False,True,False
32,T0032,F1-013,F1,145,94,865.0291306983252,False,True,False
32,T0032,F1-013,F1,144,93,917.1937308579957,False,True,False
33,T0033,E1-001,E1,7,7,891.8993055180897,True,False,False
33,T0033,E1-001,E1,2,3,947.9941761755973,True,False,False
34,T0034,E1-004,E1,8,7,896.6248294012358,True,False,False
35,T0035,E1-010,E1,9,7,920.3983871609538,True,False,False
36,T0036,F1-014,F1,61,49,786.0,False,True,False
36,T0036,F1-014,F1,34,32,878.9086959833287,False,True,False
36,T0036,F1-014,F1,147,97,969.9677546018409,False,True,False
37,T0037,F1-015,F1,62,49,786.0,False,True,False
38,T0038,F1-016,F1,123,74,791.0,False,True,False
38,T0038,F1-016,F1,134,83,884.6988609190026,False,True,False
38,T0038,F1-016,F1,141,90,1077.1058102026077,False,True,False
39,T0039,F1-017,F1,124,74,791.0,False,True,False
40,T0040,F1-018,F1,122,73,802.0,False,True,False
41,T0041,F1-019,F1,82,56,830.0000000000001,False,True,False
41,T0041,F1-019,F1,146,95,909.4952475846206,False,True,False
42,T0042,F1-020,F1,83,56,830.0000000000001,False,True,False
43,T0043,F1-021,F1,84,56,830.0000000000001,False,True,False
44,T0044,F1-022,F1,42,39,848.0,False,True,False
45,T0045,F1-023,F1,43,39,848.0,False,True,False
46,T0046,F1-015,F1,105,64,876.7436185950645,False,True,False
47,T0047,F1-003,F1,106,64,887.738344668904,False,True,False
48,T0048,F1-004,F1,107,64,887.738344668904,False,True,False
49,T0049,F1-011,F1,88,58,898.4182782491388,False,True,False
50,T0050,F1-012,F1,125,75,918.7084274477482,False,True,False
51,T0051,F1-005,F1,126,75,944.1781113036038,False,True,False
52,T0052,E1-009,E1,85,57,924.2860161201864,False,False,False
53,T0053,E1-002,E1,86,57,900.9284754614678,False,False,False
54,T0054,E1-005,E1,87,57,891.336275980946,False,False,False
55,T0055,E1-003,E1,143,92,941.5660922143024,False,False,False
56,T0056,F1-009,F1,18,12,960.0000000025575,True,True,False
56,T0056,F1-009,F1,1,2,985.5200330035813,True,True,False
56,T0056,F1-009,F1,4,5,1124.4407548232984,True,True,False
57,T0057,F1-006,F1,68,52,979.1215525439176,False,True,False
58,T0058,F1-007,F1,69,52,979.1215525439176,False,True,False
59,T0059,F1-024,F1,70,52,905.0000000000003,False,True,False
60,T0060,F1-025,F1,38,36,916.0000000000006,False,True,False
60,T0060,F1-025,F1,132,81,1079.5041444179183,False,True,False
61,T0061,F1-017,F1,39,36,966.4184081724222,False,True,False
62,T0062,F1-026,F1,53,45,937.0,False,True,False
62,T0062,F1-026,F1,24,26,1003.3077423264461,False,True,False
62,T0062,F1-026,F1,140,89,1076.0123413969598,False,True,False
63,T0063,F1-001,F1,54,45,967.7631359780141,False,True,False
63,T0063,F1-001,F1,142,91,1048.7234238516803,False,True,False
64,T0064,F1-002,F1,116,69,995.5710092593764,False,True,False
65,T0065,E1-006,E1,102,63,1010.6835727094781,False,False,False
66,T0066,F1-010,F1,103,63,980.3860048884069,False,True,False
67,T0067,F1-018,F1,104,63,981.3615237920759,False,True,False
68,T0068,E1-005,E1,108,65,1036.07197159849,False,False,False
69,T0069,F1-020,F1,109,65,1031.8743074678273,False,True,False
70,T0070,F1-021,F1,110,65,1031.8743074678273,False,True,False
71,T0071,E1-002,E1,58,48,1032.6834987973548,False,False,False
72,T0072,E1-008,E1,59,48,1042.1977887686403,False,False,False
73,T0073,F1-015,F1,60,48,1037.7143269162168,False,True,False
74,T0074,F1-027,F1,135,84,974.0000000000001,False,True,False
74,T0074,F1-027,F1,22,24,1042.7991309219287,False,True,False
75,T0075,E1-003,E1,23,25,1048.3879423803437,False,False,False
76,T0076,F1-028,F1,31,31,1009.0,False,True,False
77,T0077,F1-029,F1,32,31,1009.0,False,True,False
78,T0078,F1-030,F1,33,31,1009.0,False,True,False
79,T0079,E1-004,E1,49,43,1087.4574815375174,False,False,False
80,T0080,E1-009,E1,50,43,1060.80352321207,False,False,False
81,T0081,F1-003,F1,51,44,1068.480681967733,False,True,False
82,T0082,F1-004,F1,52,44,1068.480681967733,False,True,False
83,T0083,F1-031,F1,74,54,1040.0000000000002,False,True,False
83,T0083,F1-031,F1,131,80,1165.4925030698698,False,True,False
84,T0084,F1-032,F1,75,54,1040.0000000000002,False,True,False
85,T0085,F1-033,F1,76,54,1040.0000000000002,False,True,False
86,T0086,F1-022,F1,66,51,1082.1354824910484,False,True,False
86,T0086,F1-022,F1,29,29,1139.9129151421928,False,True,False
87,T0087,E1-010,E1,67,51,1113.4006125112348,False,False,False
88,T0088,F1-034,F1,25,27,1071.0000000000002,False,True,False
89,T0089,F1-035,F1,26,27,1071.0000000000002,False,True,False
90,T0090,F1-011,F1,44,40,1111.0695614661843,False,True,False
91,T0091,F1-023,F1,77,55,1126.499414880661,False,True,False
92,T0092,F1-036,F1,78,55,1075.0,False,True,False
93,T0093,F1-037,F1,79,55,1075.0,False,True,False
94,T0094,F1-038,F1,80,55,1075.0,False,True,False
95,T0095,F1-039,F1,81,55,1075.0,False,True,False
96,T0096,E1-001,E1,71,53,1120.7852657303188,False,False,False
97,T0097,F1-005,F1,72,53,1115.3387300936292,False,True,False
98,T0098,F1-010,F1,73,53,1115.4597206564295,False,True,False
99,T0099,F1-012,F1,113,68,1141.0129241021584,False,True,False
100,T0100,F1-013,F1,114,68,1164.1707771707538,False,True,False
101,T0101,F1-014,F1,115,68,1182.9530109531665,False,True,False
102,T0102,E1-002,E1,112,67,1199.688268392299,False,False,False
103,T0103,E1-003,E1,57,47,1153.5938052628248,False,False,False
104,T0104,E1-006,E1,36,34,1193.834070388353,False,False,False
104,T0104,E1-006,E1,129,78,1244.1935315430874,False,False,False
105,T0105,F1-024,F1,99,62,1158.8375091047478,False,True,False
105,T0105,F1-024,F1,21,19,1249.0193589296236,False,True,False
105,T0105,F1-024,F1,148,98,1310.8195549782436,False,True,False
106,T0106,F1-002,F1,100,62,1198.0097135721367,False,True,False
107,T0107,F1-017,F1,101,62,1163.1229389611285,False,True,False
108,T0108,E1-005,E1,121,72,1200.0916331127646,False,False,False
109,T0109,F1-015,F1,119,71,1244.9682503333954,False,True,False
110,T0110,F1-018,F1,120,71,1207.939510796812,False,True,False
111,T0111,E1-008,E1,27,28,1226.7411445427897,False,False,False
112,T0112,F1-019,F1,28,28,1211.8194881229083,False,True,False
113,T0113,F1-020,F1,15,10,1208.7826456204587,True,True,False
114,T0114,F1-021,F1,16,10,1208.7826456204587,True,True,False
115,T0115,F1-028,F1,63,50,1237.6437176780232,False,True,False
116,T0116,F1-029,F1,64,50,1237.6437176780232,False,True,False
117,T0117,F1-030,F1,65,50,1237.6437176780232,False,True,False
