route_index,trip_id,physical_vehicle_id,vehicle_type,service_node_sequence,customer_sequence,depart_min,depart_time,return_min,return_time,total_weight_kg,total_volume_m3,total_distance_km,fixed_cost,energy_cost,carbon_cost,penalty_cost,total_cost
23,T0023,E1-007,E1,17->3,11->4,796.0884446659403,13:16,1248.3714781427411,20:48,2769.0922,7.77164,103.07674851175119,0.0,68.42268543651474,13.58649238561038,166.65076255521916,248.6599403773443
24,T0024,F1-009,F1,117,70,480.0,08:00,900.4201238829876,15:00,2837.3255,8.182865,240.481206424296,400.0,561.8887748394251,122.23849687061895,0.0,1084.127271710044
25,T0025,F1-010,F1,118,70,480.0,08:00,900.4201238829876,15:00,2837.3255,8.182865,240.481206424296,400.0,561.8887748394251,122.23849687061895,0.0,1084.127271710044
26,T0026,F1-011,F1,133,82,594.9416870640566,09:55,834.1650037135203,13:54,1493.082,4.67276,119.117490178589,400.0,258.8080714303241,56.30350889046953,0.0,715.1115803207937
27,T0027,E1-008,E1,5->19,6->13,796.0884446659403,13:16,981.5559713507783,16:22,2776.9084000000003,7.270779999999999,110.777097808482,0.0,69.71052491503151,13.842214901573179,138.7490152236875,222.3017550402922
28,T0028,E1-006,E1,6,6,811.4797502010822,13:31,930.7176917040588,15:31,2236.8216,5.991599999999999,81.2762683367306,0.0,50.95485593792489,10.117956607430026,63.80979861696451,124.88261116231942
29,T0029,F1-001,F1,96,61,674.1425279316762,11:14,897.4225143388865,14:57,2004.6885,6.13507,113.846992569318,0.0,254.83863905894756,55.439961746917305,0.0,310.27860080586487
30,T0030,F1-002,F1,97,61,674.1425279316762,11:14,897.4225143388865,14:57,2004.6885,6.13507,113.846992569318,0.0,254.83863905894756,55.439961746917305,0.0,310.27860080586487
31,T0031,F1-012,F1,98,61,606.5307972576402,10:07,837.6855294227765,13:58,2004.6885,6.13507,113.846992569318,400.0,255.62017054504264,55.60998335687849,0.0,711.2301539019211
32,T0032,F1-013,F1,45->145->144,41->94->93,613.892033867095,10:14,1077.919064543766,17:58,2893.3006,8.20403,241.67594809923588,400.0,521.7531515929077,113.50702104068836,76.01905129693402,1111.2792239305302
33,T0033,E1-001,E1,7->2,7->3,824.4099090611318,13:44,1085.6774309677155,18:06,2722.762366666667,6.781493333333334,152.9318210831088,0.0,95.99875893445008,19.06219258963639,59.077901411405854,174.13885293549234
34,T0034,E1-004,E1,8,7,829.1354329442779,13:49,1022.053180363659,17:02,2487.7442666666666,6.078013333333334,124.4054541356592,0.0,78.94733186723667,15.676340623515626,40.52069116769654,135.14436365844884
35,T0035,E1-010,E1,9,7,845.5685222681373,14:06,1045.8267381233768,17:26,2487.7442666666666,6.078013333333334,124.4054541356592,0.0,78.92159590449694,15.671230308719164,60.33198930079484,154.92481551401093
36,T0036,F1-014,F1,61->34->147,49->32->97,711.4410836354723,11:51,1096.7012983261786,18:17,2703.2322,7.936725,189.1850556853182,400.0,393.55836531610856,85.61833793680468,61.563708820974625,940.7404120738879
37,T0037,F1-015,F1,62,49,711.4410836354723,11:51,824.1496813810555,13:44,2243.418,6.769475,33.455912679079,400.0,78.69245545893624,17.11948681143783,0.0,495.81194227037406
38,T0038,F1-016,F1,123->134->141,74->83->90,620.512635389442,10:21,1216.0400069058842,20:16,2890.4358,8.48905,305.65293806617,400.0,674.9220059363103,146.82879460287236,141.50389260134196,1363.2546931405245
39,T0039,F1-017,F1,124,74,620.512635389442,10:21,882.4313328610082,14:42,1862.9861,5.46936,131.671756907125,400.0,293.12605190725907,63.76936074048131,0.0,756.8954126477404
40,T0040,F1-018,F1,122,73,626.039385461931,10:26,901.3956427866566,15:01,2996.466,7.5462,145.4268584882548,400.0,344.8403415587055,75.01976707851708,0.0,819.8601086372225
41,T0041,F1-019,F1,82->146,56->95,656.6634364689803,10:57,1107.9179497666207,18:28,2464.4036333333333,6.207266666666667,237.40682951227438,400.0,521.8632342861519,113.5309694510432,0.0,1035.394203737195
42,T0042,F1-020,F1,83,56,656.6634364689803,10:57,958.2518177683081,15:58,2355.0536333333334,5.909806666666667,160.90381163327,400.0,367.22952509337574,79.8905177750773,0.0,847.1200428684531
43,T0043,F1-021,F1,84,56,656.6634364689803,10:57,958.2518177683081,15:58,2355.0536333333334,5.909806666666667,160.90381163327,400.0,367.22952509337574,79.8905177750773,0.0,847.1200428684531
44,T0044,F1-022,F1,42,39,656.590934269691,10:57,1014.5616081031903,16:55,2012.4458,5.003585,194.1693642284312,400.0,434.0731796414362,94.43230651187643,0.0,928.5054861533125
45,T0045,F1-023,F1,43,39,656.590934269691,10:57,1014.5616081031903,16:55,2012.4458,5.003585,194.1693642284312,400.0,434.0731796414362,94.43230651187643,0.0,928.5054861533125
46,T0046,F1-015,F1,105,64,824.1496813810555,13:44,977.0725094983549,16:17,2949.9224,7.1290933333333335,96.9481575978232,0.0,225.32179152610763,49.01859289895499,0.0,274.3403844250626
47,T0047,F1-003,F1,106,64,835.144407454895,13:55,989.8978002602796,16:30,2949.9224,7.1290933333333335,96.9481575978232,0.0,225.46744372015604,49.05027942850254,0.0,274.5177231486586
48,T0048,F1-004,F1,107,64,835.144407454895,13:55,989.8978002602796,16:30,2949.9224,7.1290933333333335,96.9481575978232,0.0,225.46744372015604,49.05027942850254,0.0,274.5177231486586
49,T0049,F1-011,F1,88,58,834.1650037135203,13:54,1018.7913314078874,16:59,2933.964,9.72773,118.4402027273234,0.0,275.2080753896792,59.87131789899914,0.0,335.0793932886784
50,T0050,F1-012,F1,125,75,837.6855294227765,13:58,1054.7612114751705,17:35,1508.7203,3.92876,136.9422851523582,0.0,293.8192010591815,63.920154837520116,0.0,357.7393558967016
51,T0051,F1-005,F1,126,75,853.9898116740837,14:14,1080.230895331026,18:00,1508.7203,3.92876,136.9422851523582,0.0,294.6951631062839,64.11071974778034,0.0,358.8058828540643
52,T0052,E1-009,E1,85,57,882.8267175616006,14:43,995.3992220382115,16:35,2203.217666666667,5.638176666666666,60.3135829832696,0.0,37.6894871929543,7.483891161210713,0.0,45.17337835416502
53,T0053,E1-002,E1,86,57,867.8745125106306,14:28,972.0416813794928,16:12,2203.217666666667,5.638176666666666,60.3135829832696,0.0,37.71819844136248,7.489592269774203,0.0,45.20779071113668
54,T0054,E1-005,E1,87,57,858.6164298779064,14:19,962.449481898971,16:02,2203.217666666667,5.638176666666666,60.3135829832696,0.0,37.719339729737165,7.489818892066408,0.0,45.209158621803574
55,T0055,E1-003,E1,143,92,911.9326410320188,15:12,991.1995433965861,16:31,1524.5124999999998,3.82045,34.9674723950948,0.0,21.06587269354609,4.182988684544686,0.0,25.248861378090776
56,T0056,F1-009,F1,18->1->4,12->2->5,901.3111547235633,15:01,1260.9178119874914,21:01,2473.3321,6.755110000000001,99.45479260357675,0.0,222.8169054686783,48.47365674752568,52.01307072650468,323.30363294270865
57,T0057,F1-006,F1,68,52,853.9898116740837,14:14,1150.1177778116535,19:10,2238.4627333333333,5.696406666666667,178.1755458159284,0.0,401.0628060920944,87.25092360391155,0.0,488.3137296960059
58,T0058,F1-007,F1,69,52,853.9898116740837,14:14,1150.1177778116535,19:10,2238.4627333333333,5.696406666666667,178.1755458159284,0.0,401.0628060920944,87.25092360391155,0.0,488.3137296960059
59,T0059,F1-024,F1,70,52,806.5412952173989,13:27,1075.9962252677362,17:56,2238.4627333333333,5.696406666666667,178.1755458159284,400.0,398.3070958752769,86.65142083788629,0.0,884.9585167131631
60,T0060,F1-025,F1,38->132,36->81,850.1562578283911,14:10,1195.7613612668824,19:56,2998.23965,8.80191,196.8385188489601,400.0,458.5437541062523,99.75586230099948,0.0,958.2996164072518
61,T0061,F1-017,F1,39,36,882.4313328610082,14:42,1080.281655124117,18:00,1654.62735,5.15388,110.7586314029998,0.0,241.51318520051262,52.5410188907633,0.0,294.0542040912759
62,T0062,F1-026,F1,53->24->140,45->26->89,877.7296569497056,14:38,1240.375594472253,20:40,2992.024,9.616185,185.9474335833172,400.0,399.5949129458769,86.9315845108471,35.8436178307998,922.3701152875237
63,T0063,F1-001,F1,54->142,45->91,897.4225143388865,14:57,1167.7739791801546,19:28,2970.3977999999997,9.597705,136.7622303339508,0.0,303.2348276218102,65.96851759123363,0.0,369.20334521304386
64,T0064,F1-002,F1,116,69,897.4225143388865,14:57,1115.168429735125,18:35,2288.8859,6.06402,117.5249561613834,0.0,266.93290392022254,58.07106032656038,0.0,325.0039642467829
65,T0065,E1-006,E1,102,63,930.7176917040588,15:31,1110.6494537148974,18:31,2897.6633333333334,7.92595,94.3597395863948,0.0,61.027814499309635,12.118114507134258,0.0,73.1459290064439
66,T0066,F1-010,F1,103,63,900.4201238829876,15:00,1080.3518858938262,18:00,2897.6633333333334,7.92595,94.3597395863948,0.0,221.98969575530117,48.29369787223244,0.0,270.2833936275336
67,T0067,F1-018,F1,104,63,901.3956427866566,15:01,1081.3274047974953,18:01,2897.6633333333334,7.92595,94.3597395863948,0.0,221.98969575530117,48.29369787223244,0.0,270.2833936275336
68,T0068,E1-005,E1,108,65,962.449481898971,16:02,1129.6944612980092,18:50,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,54.1863908998027,10.759633046658994,0.0,64.9460239464617
69,T0069,F1-020,F1,109,65,958.2518177683081,15:58,1125.4967971673464,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840854,0.0,238.92302732299643
70,T0070,F1-021,F1,110,65,958.2518177683081,15:58,1125.4967971673464,18:45,2184.1955666666668,4.921436666666667,86.8745378454326,0.0,196.2327371745879,42.69029014840854,0.0,238.92302732299643
71,T0071,E1-002,E1,58,48,972.0416813794928,16:12,1113.3253162152166,18:33,2866.2425333333335,6.516393333333333,71.557344553077,0.0,46.20764668329414,9.175317160008987,0.0,55.38296384330313
72,T0072,E1-008,E1,59,48,981.5559713507783,16:22,1122.8396061865021,18:43,2866.2425333333335,6.516393333333333,71.557344553077,0.0,46.20764668329415,9.175317160008987,0.0,55.38296384330314
73,T0073,F1-015,F1,60,48,977.0725094983549,16:17,1118.3561443340786,18:38,2866.2425333333335,6.516393333333333,71.557344553077,0.0,168.04948616539127,36.559044260330296,0.0,204.60853042572157
74,T0074,F1-027,F1,135->22,84->24,834.2425182086854,13:54,1142.6148597429558,19:03,2867.4292000000005,7.324020000000001,180.1492462993389,400.0,439.28718110512375,95.56660876196946,0.0,934.8537898670932
75,T0075,E1-003,E1,23,25,991.1995433965861,16:31,1125.5763413641014,18:46,2528.1351,5.33839,67.482310800834,0.0,42.83988538190721,8.506590655254929,0.0,51.346476037162134
76,T0076,F1-028,F1,31,31,919.8329656783651,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
77,T0077,F1-029,F1,32,31,919.8329656783651,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
78,T0078,F1-030,F1,33,31,919.8329656783651,15:20,1118.167034321635,18:38,2257.2069333333334,5.148423333333334,105.2171004995292,400.0,238.6748093444462,51.92353227466465,0.0,690.5983416191109
79,T0079,E1-004,E1,49,43,1022.053180363659,17:02,1172.861782711376,19:33,2530.79035,6.80844,77.177075385153,0.0,49.00103913073822,9.729992922515185,0.0,58.73103205325341
80,T0080,E1-009,E1,50,43,995.3992220382115,16:35,1146.2078243859287,19:06,2530.79035,6.80844,77.177075385153,0.0,49.00103913073822,9.729992922515185,0.0,58.73103205325341
81,T0081,F1-003,F1,51,44,989.8978002602796,16:30,1167.0635636751865,19:27,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.81043637866877,0.0,256.38542405144784
82,T0082,F1-004,F1,52,44,989.8978002602796,16:30,1167.0635636751865,19:27,2276.15445,5.812015,92.727800414795,0.0,210.57498767277906,45.81043637866877,0.0,256.38542405144784
83,T0083,F1-031,F1,74->131,54->80,885.3466808910598,14:45,1271.5112977535468,21:12,2979.2266000000004,8.46052,209.09714145333248,400.0,494.9179400180701,107.66904015728201,42.91041922489153,1045.4973994002437
84,T0084,F1-032,F1,75,54,885.3466808910598,14:45,1222.890636913119,20:23,2472.8861,6.55764,192.21095155748,400.0,440.589662721943,95.84996269636173,0.0,936.4396254183048
85,T0085,F1-033,F1,76,54,885.3466808910598,14:45,1222.890636913119,20:23,2472.8861,6.55764,192.21095155748,400.0,440.589662721943,95.84996269636173,0.0,936.4396254183048
86,T0086,F1-022,F1,66->29,51->29,1014.5616081031903,16:55,1245.205376669784,20:45,2578.13715,6.927294999999999,112.4798234542903,0.0,253.9194227372031,55.239986900469994,0.0,309.1594096376731
87,T0087,E1-010,E1,67,51,1045.8267381233768,17:26,1200.9744868990929,20:01,1704.19215,4.879655,79.7371717776724,0.0,48.49939054979255,9.630382032036554,0.0,58.1297725818291
88,T0088,F1-034,F1,25,27,938.1118716592564,15:38,1223.888128340744,20:24,1616.80205,3.819855,156.8079914420778,400.0,342.50379359766185,74.5114527582929,0.0,817.0152463559547
89,T0089,F1-035,F1,26,27,938.1118716592564,15:38,1223.888128340744,20:24,1616.80205,3.819855,156.8079914420778,400.0,342.50379359766185,74.5114527582929,0.0,817.0152463559547
90,T0090,F1-011,F1,44,40,1018.7913314078874,16:59,1223.3477915244812,20:23,2691.1358,7.9507,108.8883114687904,0.0,253.21342484914862,55.08639757017188,0.0,308.2998224193205
91,T0091,F1-023,F1,77,55,1014.5616081031903,16:55,1258.4372216581319,20:58,2439.52946,6.159698000000001,132.0866119974154,0.0,302.79124351400054,65.87201618917261,0.0,368.66325970317314
92,T0092,F1-036,F1,78,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
93,T0093,F1-037,F1,79,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
94,T0094,F1-038,F1,80,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
95,T0095,F1-039,F1,81,55,963.0621932225292,16:03,1206.9378067774708,20:07,2439.52946,6.159698000000001,132.0866119974154,400.0,302.79124351400054,65.87201618917261,0.0,768.6632597031733
96,T0096,E1-001,E1,71,53,1085.6774309677155,18:06,1175.893100492922,19:36,2321.281966666667,6.252913333333333,41.4272450198718,0.0,26.022759025851556,5.167263095590586,0.0,31.19002212144214
97,T0097,F1-005,F1,72,53,1080.230895331026,18:00,1170.4465648562325,19:30,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
98,T0098,F1-010,F1,73,53,1080.3518858938262,18:00,1170.5675554190327,19:31,2321.281966666667,6.252913333333333,41.4272450198718,0.0,94.32261492720556,20.51981670732394,0.0,114.8424316345295
99,T0099,F1-012,F1,113,68,1054.7612114751705,17:35,1247.2646367291463,20:47,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
100,T0100,F1-013,F1,114,68,1077.919064543766,17:58,1270.4224897977417,21:10,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
101,T0101,F1-014,F1,115,68,1096.7012983261786,18:17,1289.2047235801545,21:29,2471.6624666666667,5.810966666666666,101.7770208998458,0.0,233.74036260612735,50.85004695303208,0.0,284.5904095591594
102,T0102,E1-002,E1,112,67,1113.3253162152166,18:33,1306.0512205693817,21:46,2860.4382,8.92494,101.9082835689574,0.0,65.78746037491965,13.063223457983284,0.0,78.85068383290293
103,T0103,E1-003,E1,57,47,1125.5763413641014,18:46,1201.6112691615483,20:02,2784.5018,8.09606,33.0606074004938,0.0,21.261439221303448,4.221821757571627,0.0,25.483260978875073
104,T0104,E1-006,E1,36->129,34->78,1110.6494537148974,18:31,1387.1261294610588,23:07,2246.4408000000003,6.2452,139.52123869023518,0.0,86.48159673858606,17.172397547512535,0.0,103.6539942860986
105,T0105,F1-024,F1,99->21->148,62->19->98,1075.9962252677362,17:56,1512.7521656971385,D+1 01:13,2969.637,8.514776666666666,222.28600485334738,0.0,476.98410401094645,103.76754709531176,75.69909492322267,656.4507460294809
106,T0106,F1-002,F1,100,62,1115.168429735125,18:35,1300.8509974091482,21:41,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
107,T0107,F1-017,F1,101,62,1080.281655124117,18:00,1265.96422279814,21:06,2934.7648000000004,8.376146666666667,97.7527149276738,0.0,230.44869948842071,50.133948020769374,0.0,280.5826475091901
108,T0108,E1-005,E1,121,72,1129.6944612980092,18:50,1290.48880492752,21:30,2725.3232,7.50056,83.0686627414114,0.0,53.26321778796455,10.576321263811376,0.0,63.83953905177593
109,T0109,F1-015,F1,119,71,1118.3561443340786,18:38,1391.5803563327122,23:12,1533.5344,5.0218,149.4022850791938,0.0,324.6928245456744,70.63668931361252,0.0,395.3295138592869
110,T0110,F1-018,F1,120,71,1081.3274047974953,18:01,1354.5516167961289,22:35,1533.5344,5.0218,149.4022850791938,0.0,324.6928245456744,70.63668931361252,0.0,395.3295138592869
111,T0111,E1-008,E1,27,28,1122.8396061865021,18:43,1350.642682899077,22:31,1628.6557500000001,3.98015,122.6038152604192,0.0,74.27374947181212,14.748321046033917,0.0,89.02207051784605
112,T0112,F1-019,F1,28,28,1107.9179497666207,18:28,1335.7210264791956,22:16,1628.6557500000001,3.98015,122.6038152604192,0.0,267.98524042281554,58.2999953721409,0.0,326.2852357949564
113,T0113,F1-020,F1,15,10,1125.4967971673464,18:45,1312.068494073571,21:52,1879.9925,7.278745,98.2773011746724,0.0,218.05960389870648,47.438709229238306,0.0,265.4983131279448
114,T0114,F1-021,F1,16,10,1125.4967971673464,18:45,1312.068494073571,21:52,1879.9925,7.278745,98.2773011746724,0.0,218.05960389870648,47.438709229238306,0.0,265.4983131279448
115,T0115,F1-028,F1,63,50,1118.167034321635,18:38,1377.1204010344115,22:57,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
116,T0116,F1-029,F1,64,50,1118.167034321635,18:38,1377.1204010344115,22:57,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
117,T0117,F1-030,F1,65,50,1118.167034321635,18:38,1377.1204010344115,22:57,2650.7700333333332,7.165916666666667,140.9824863605382,0.0,327.09851318051244,71.16004513745037,0.0,398.2585583179628
