route_index,trip_id,physical_vehicle_id,vehicle_type,stop_index,service_node_id,customer_id,earliest_min,latest_min,arrival_min,arrival_time,wait_min,late_min,service_start_min,departure_min,departure_time,load_before_service_kg,load_after_service_kg,penalty_cost
41,T0041,F1-010,F1,1,9,6,706.0,779.0,960.0000000649883,16:00,0.0,181.00000006498828,960.0000000649883,980.0000000649883,16:20,1981.8316000000002,863.4208000000001,150.83333338749026
41,T0041,F1-010,F1,2,36,12,895.0,950.0,1001.5853172592557,16:42,0.0,51.5853172592557,1001.5853172592557,1021.5853172592557,17:02,863.4208000000001,0.0,42.98776438271309
42,T0042,F1-007,F1,1,114,61,737.0,823.0,815.6610355490213,13:36,0.0,0.0,815.6610355490213,835.6610355490213,13:56,2004.6885,0.0,0.0
43,T0043,F1-016,F1,1,115,61,737.0,823.0,737.0000000000003,12:17,0.0,0.0,737.0000000000003,757.0000000000003,12:37,2004.6885,0.0,0.0
44,T0044,F1-017,F1,1,116,61,737.0,823.0,737.0000000000003,12:17,0.0,0.0,737.0000000000003,757.0000000000003,12:37,2004.6885,0.0,0.0
45,T0045,F1-018,F1,1,63,41,758.0,831.0,758.0000000000007,12:38,0.0,0.0,758.0000000000007,778.0000000000007,12:58,2786.4185,0.0,0.0
46,T0046,F1-016,F1,1,13,7,761.0,848.0,960.0000000148473,16:00,0.0,112.00000001484727,960.0000000148473,980.0000000148473,16:20,2948.064283333333,1704.1921499999999,93.33333334570607
46,T0046,F1-016,F1,2,85,51,1053.0,1119.0,1010.8378339817517,16:51,42.162166018248286,0.0,1053.0,1073.0,17:53,1704.1921499999999,0.0,14.054055339416095
47,T0047,F1-017,F1,1,15,7,761.0,848.0,960.0000000148473,16:00,0.0,112.00000001484727,960.0000000148473,980.0000000148473,16:20,2895.3820333333333,1651.5099,93.33333334570607
47,T0047,F1-017,F1,2,153,84,974.0,1029.0,1025.8953006828406,17:06,0.0,0.0,1025.8953006828406,1045.8953006828406,17:26,1651.5099,46.24799999999982,0.0
47,T0047,F1-017,F1,3,158,89,971.0,1033.0,1082.988789650695,18:03,0.0,49.988789650695026,1082.988789650695,1102.988789650695,18:23,46.24799999999982,0.0,41.657324708912526
48,T0048,F1-019,F1,1,163,94,763.0,837.0,763.0000000000011,12:43,0.0,0.0,763.0000000000011,783.0000000000011,13:03,2943.15,2933.964,0.0
48,T0048,F1-019,F1,2,106,58,858.0,923.0,806.1924340018735,13:26,51.807565998126506,0.0,858.0,878.0,14:38,2933.964,0.0,17.26918866604217
49,T0049,F1-020,F1,1,79,49,786.0,842.0,786.0,13:06,0.0,0.0,786.0,806.0,13:26,2243.418,0.0,0.0
50,T0050,F1-021,F1,1,80,49,786.0,842.0,786.0,13:06,0.0,0.0,786.0,806.0,13:26,2243.418,0.0,0.0
51,T0051,F1-022,F1,1,52,32,788.0,864.0,788.0,13:08,0.0,0.0,788.0,808.0,13:28,2915.2203,2472.8860999999997,0.0
51,T0051,F1-022,F1,2,94,54,1040.0,1124.0,825.2699873018429,13:45,214.7300126981571,0.0,1040.0,1060.0,17:40,2472.8860999999997,0.0,71.5766708993857
52,T0052,F1-023,F1,1,140,73,802.0,857.0,802.0,13:22,0.0,0.0,802.0,822.0,13:42,2996.466,0.0,0.0
53,T0053,F1-020,F1,1,165,97,822.0,911.0,892.4745900219517,14:52,0.0,0.0,892.4745900219517,912.4745900219517,15:12,1906.8447,1889.3647,0.0
53,T0053,F1-020,F1,2,39,19,1155.0,1228.0,986.3177144751824,16:26,168.68228552481764,0.0,1155.0,1175.0,19:35,1889.3647,1879.9925,56.227428508272546
53,T0053,F1-020,F1,3,30,10,1180.0,1229.0,1248.7724782457337,20:49,0.0,19.772478245733737,1248.7724782457337,1268.7724782457337,21:09,1879.9925,939.99625,16.477065204778114
53,T0053,F1-020,F1,4,29,10,1180.0,1229.0,1268.7724782457337,21:09,0.0,39.77247824573374,1268.7724782457337,1288.7724782457337,21:29,939.99625,0.0,33.143731871444785
54,T0054,F1-021,F1,1,152,83,828.0,883.0,833.9942921904556,13:54,0.0,0.0,833.9942921904556,853.9942921904556,14:14,2435.5612,1508.7203,0.0
54,T0054,F1-021,F1,2,144,75,865.0,945.0,943.2023245008127,15:43,0.0,0.0,943.2023245008127,963.2023245008127,16:03,1508.7203,0.0,0.0
55,T0055,F1-024,F1,1,102,56,830.0,909.0,830.0000000000001,13:50,0.0,0.0,830.0000000000001,850.0000000000001,14:10,2355.0536333333334,0.0,0.0
56,T0056,F1-025,F1,1,60,39,848.0,900.0,888.5549097047445,14:49,0.0,0.0,888.5549097047445,908.5549097047445,15:09,2952.44205,939.9962500000001,0.0
56,T0056,F1-025,F1,2,32,10,1180.0,1229.0,960.0000001356794,16:00,219.99999986432056,0.0,1180.0,1200.0,20:00,939.9962500000001,1.1368683772161603e-13,73.33333328810684
57,T0057,F1-026,F1,1,61,39,848.0,900.0,848.0,14:08,0.0,0.0,848.0,868.0,14:28,2012.4458,0.0,0.0
58,T0058,F1-018,F1,1,123,64,849.0,905.0,893.0102482647295,14:53,0.0,0.0,893.0102482647295,913.0102482647295,15:13,2949.9224,0.0,0.0
59,T0059,F1-027,F1,1,124,64,849.0,905.0,849.0,14:09,0.0,0.0,849.0,869.0,14:29,2949.9224,0.0,0.0
60,T0060,F1-028,F1,1,125,64,849.0,905.0,849.0,14:09,0.0,0.0,849.0,869.0,14:29,2949.9224,0.0,0.0
61,T0061,F1-011,F1,1,103,57,878.0,959.0,886.7096577771233,14:47,0.0,0.0,886.7096577771233,906.7096577771233,15:07,2203.217666666667,0.0,0.0
62,T0062,F1-012,F1,1,104,57,878.0,959.0,886.7096577771233,14:47,0.0,0.0,886.7096577771233,906.7096577771233,15:07,2203.217666666667,0.0,0.0
63,T0063,F1-007,F1,1,105,57,878.0,959.0,947.0867947016528,15:47,0.0,0.0,947.0867947016528,967.0867947016528,16:07,2203.217666666667,0.0,0.0
64,T0064,F1-014,F1,1,161,92,887.0,967.0,930.0535750652713,15:30,0.0,0.0,930.0535750652713,950.0535750652713,15:50,1524.5124999999998,0.0,0.0
65,T0065,F1-023,F1,1,35,12,895.0,950.0,960.0844880656508,16:00,0.0,10.084488065650817,960.0844880656508,980.0844880656508,16:20,2844.27265,1980.8518499999998,8.403740054709015
65,T0065,F1-023,F1,2,43,27,1071.0,1147.0,1036.1924090248754,17:16,34.80759097512464,0.0,1071.0,1091.0,18:11,1980.8518499999998,364.0497999999998,11.602530325041545
65,T0065,F1-023,F1,3,54,34,1135.0,1208.0,1133.1604089105354,18:53,1.8395910894646477,0.0,1135.0,1155.0,19:15,364.0497999999998,0.0,0.6131970298215492
66,T0066,F1-029,F1,1,86,52,905.0,992.0,905.0000000000003,15:05,0.0,0.0,905.0000000000003,925.0000000000003,15:25,2960.2437833333333,721.78105,0.0
66,T0066,F1-029,F1,2,3,4,1169.0,1237.0,986.6208968841509,16:27,182.37910311584915,0.0,1169.0,1189.0,19:49,721.78105,0.0,60.793034371949716
67,T0067,F1-030,F1,1,56,36,916.0,981.0,916.0000000000006,15:16,0.0,0.0,916.0000000000006,936.0000000000006,15:36,2916.79465,1262.1672999999998,0.0
67,T0067,F1-030,F1,2,40,24,1011.0,1096.0,946.9315163097684,15:47,64.06848369023157,0.0,1011.0,1031.0,17:11,1262.1672999999998,0.0,21.35616123007719
68,T0068,F1-031,F1,1,57,36,916.0,981.0,916.0000000000006,15:16,0.0,0.0,916.0000000000006,936.0000000000006,15:36,1654.62735,0.0,0.0
69,T0069,F1-015,F1,1,71,45,937.0,996.0,987.461548082646,16:27,0.0,0.0,987.461548082646,1007.461548082646,16:47,2899.9628,0.0,0.0
70,T0070,F1-032,F1,1,72,45,937.0,996.0,937.0,15:37,0.0,0.0,937.0,957.0,15:57,2899.9628,0.0,0.0
71,T0071,F1-033,F1,1,134,69,946.0,1029.0,946.0,15:46,0.0,0.0,946.0,966.0,16:06,2288.8859,0.0,0.0
72,T0072,F1-034,F1,1,42,26,950.0,1032.0,950.0000000000003,15:50,0.0,0.0,950.0000000000003,970.0000000000003,16:10,2518.6993,2472.8861,0.0
72,T0072,F1-034,F1,2,93,54,1040.0,1124.0,979.4373323010248,16:19,60.56266769897525,0.0,1040.0,1060.0,17:40,2472.8861,0.0,20.187555899658413
73,T0073,F1-002,F1,1,120,63,952.0,1034.0,1020.7927330759273,17:01,0.0,0.0,1020.7927330759273,1040.7927330759273,17:21,2897.6633333333334,0.0,0.0
74,T0074,F1-027,F1,1,121,63,952.0,1034.0,1013.6987829244786,16:54,0.0,0.0,1013.6987829244786,1033.6987829244786,17:14,2897.6633333333334,0.0,0.0
75,T0075,F1-028,F1,1,122,63,952.0,1034.0,1013.6987829244786,16:54,0.0,0.0,1013.6987829244786,1033.6987829244786,17:14,2897.6633333333334,0.0,0.0
76,T0076,E1-004,E1,1,126,65,957.0,1043.0,1031.874307467827,17:12,0.0,0.0,1031.874307467827,1051.874307467827,17:32,2184.1955666666668,0.0,0.0
77,T0077,E1-010,E1,1,127,65,957.0,1043.0,1031.874307467827,17:12,0.0,0.0,1031.874307467827,1051.874307467827,17:32,2184.1955666666668,0.0,0.0
78,T0078,F1-024,F1,1,128,65,957.0,1043.0,1031.8743074678273,17:12,0.0,0.0,1031.8743074678273,1051.8743074678273,17:32,2184.1955666666668,0.0,0.0
79,T0079,F1-011,F1,1,76,48,966.0,1048.0,1018.4646811130102,16:58,0.0,0.0,1018.4646811130102,1038.46468111301,17:18,2866.2425333333335,0.0,0.0
80,T0080,F1-012,F1,1,77,48,966.0,1048.0,1018.4646811130102,16:58,0.0,0.0,1018.4646811130102,1038.46468111301,17:18,2866.2425333333335,0.0,0.0
81,T0081,F1-014,F1,1,78,48,966.0,1048.0,1040.3288436654168,17:20,0.0,0.0,1040.3288436654168,1060.3288436654168,17:40,2866.2425333333335,0.0,0.0
82,T0082,F1-019,F1,1,41,25,979.0,1049.0,1023.1942205040882,17:03,0.0,0.0,1023.1942205040882,1043.1942205040882,17:23,2528.1351,0.0,0.0
83,T0083,E1-002,E1,1,160,91,1000.0,1079.0,1091.2682471764847,18:11,0.0,12.268247176484692,1091.2682471764847,1111.2682471764847,18:31,2543.3211,2472.8861,10.223539313737245
83,T0083,E1-002,E1,2,92,54,1040.0,1124.0,1115.9207769478937,18:36,0.0,0.0,1115.9207769478937,1135.9207769478937,18:56,2472.8861,0.0,0.0
84,T0084,F1-035,F1,1,49,31,1009.0,1066.0,1009.0,16:49,0.0,0.0,1009.0,1029.0,17:09,2257.2069333333334,0.0,0.0
85,T0085,F1-036,F1,1,50,31,1009.0,1066.0,1009.0,16:49,0.0,0.0,1009.0,1029.0,17:09,2257.2069333333334,0.0,0.0
86,T0086,F1-037,F1,1,51,31,1009.0,1066.0,1009.0,16:49,0.0,0.0,1009.0,1029.0,17:09,2257.2069333333334,0.0,0.0
87,T0087,E1-009,E1,1,67,43,1013.0,1097.0,1089.9169141642653,18:10,0.0,0.0,1089.9169141642653,1109.9169141642653,18:30,2530.79035,0.0,0.0
88,T0088,F1-007,F1,1,68,43,1013.0,1097.0,1083.6043017935365,18:04,0.0,0.0,1083.6043017935365,1103.6043017935365,18:24,2530.79035,0.0,0.0
89,T0089,F1-018,F1,1,69,44,1021.0,1109.0,1073.7525855635586,17:54,0.0,0.0,1073.7525855635586,1093.7525855635586,18:14,2276.15445,0.0,0.0
90,T0090,F1-026,F1,1,70,44,1021.0,1109.0,1093.1444898106438,18:13,0.0,0.0,1093.1444898106438,1113.1444898106438,18:33,2276.15445,0.0,0.0
91,T0091,F1-038,F1,1,150,81,1024.0,1088.0,1024.0000000000005,17:04,0.0,0.0,1024.0000000000005,1044.0000000000005,17:24,2972.26805,1628.6557500000001,0.0
91,T0091,F1-038,F1,2,45,28,1167.0,1235.0,1074.3331929371334,17:54,92.66680706286661,0.0,1167.0,1187.0,19:47,1628.6557500000001,0.0,30.8889356876222
92,T0092,E1-007,E1,1,62,40,1072.0,1144.0,1141.9584946693524,19:02,0.0,0.0,1141.9584946693524,1161.9584946693524,19:22,2691.1358,0.0,0.0
93,T0093,F1-031,F1,1,1,2,1073.0,1129.0,1094.649603677411,18:15,0.0,0.0,1094.649603677411,1114.649603677411,18:35,2008.6568,1993.7667999999999,0.0
93,T0093,F1-031,F1,2,146,77,1136.0,1217.0,1185.185663222525,19:45,0.0,0.0,1185.185663222525,1205.185663222525,20:05,1993.7667999999999,25.5,0.0
93,T0093,F1-031,F1,3,166,98,1158.0,1241.0,1227.7339959539472,20:28,0.0,0.0,1227.7339959539472,1247.7339959539472,20:48,25.5,0.0,0.0
94,T0094,F1-032,F1,1,95,55,1075.0,1152.0,1140.7273539718572,19:01,0.0,0.0,1140.7273539718572,1160.7273539718572,19:21,2439.52946,0.0,0.0
95,T0095,F1-039,F1,1,96,55,1075.0,1152.0,1075.0,17:55,0.0,0.0,1075.0,1095.0,18:15,2439.52946,0.0,0.0
96,T0096,F1-040,F1,1,97,55,1075.0,1152.0,1075.0,17:55,0.0,0.0,1075.0,1095.0,18:15,2439.52946,0.0,0.0
97,T0097,F1-041,F1,1,98,55,1075.0,1152.0,1075.0,17:55,0.0,0.0,1075.0,1095.0,18:15,2439.52946,0.0,0.0
98,T0098,F1-042,F1,1,99,55,1075.0,1152.0,1075.0,17:55,0.0,0.0,1075.0,1095.0,18:15,2439.52946,0.0,0.0
99,T0099,E1-005,E1,1,89,53,1079.0,1132.0,1111.1040600303393,18:31,0.0,0.0,1111.1040600303393,1131.1040600303393,18:51,2321.281966666667,0.0,0.0
100,T0100,F1-004,F1,1,90,53,1079.0,1132.0,1103.9860283280177,18:24,0.0,0.0,1103.9860283280177,1123.9860283280177,18:44,2321.281966666667,0.0,0.0
101,T0101,F1-010,F1,1,91,53,1079.0,1132.0,1115.3819973008533,18:35,0.0,0.0,1115.3819973008533,1135.3819973008533,18:55,2321.281966666667,0.0,0.0
102,T0102,F1-011,F1,1,131,68,1111.0,1188.0,1185.3582111578598,19:45,0.0,0.0,1185.3582111578598,1205.3582111578598,20:05,2471.6624666666667,0.0,0.0
103,T0103,F1-012,F1,1,132,68,1111.0,1188.0,1185.3582111578598,19:45,0.0,0.0,1185.3582111578598,1205.3582111578598,20:05,2471.6624666666667,0.0,0.0
104,T0104,F1-015,F1,1,133,68,1111.0,1188.0,1165.5028079040203,19:26,0.0,0.0,1165.5028079040203,1185.5028079040203,19:46,2471.6624666666667,0.0,0.0
105,T0105,E1-004,E1,1,130,67,1132.0,1216.0,1211.8597493444286,20:12,0.0,0.0,1211.8597493444286,1231.8597493444286,20:32,2860.4382,0.0,0.0
106,T0106,E1-005,E1,1,75,47,1135.0,1195.0,1194.229358691666,19:54,0.0,0.0,1194.229358691666,1214.229358691666,20:14,2784.5018,0.0,0.0
107,T0107,F1-019,F1,1,117,62,1151.0,1201.0,1183.2239033248575,19:43,0.0,0.0,1183.2239033248575,1203.2239033248575,20:03,2934.7648000000004,0.0,0.0
108,T0108,F1-021,F1,1,118,62,1151.0,1201.0,1162.0963923652464,19:22,0.0,0.0,1162.0963923652464,1182.0963923652464,19:42,2934.7648000000004,0.0,0.0
