route_index,trip_id,physical_vehicle_id,vehicle_type,stop_index,service_node_id,customer_id,earliest_min,latest_min,arrival_min,arrival_time,wait_min,late_min,service_start_min,departure_min,departure_time,load_before_service_kg,load_after_service_kg,penalty_cost
10,T0010,F1-004,F1,1,97,60,623.0,696.0,623.0,10:23,0.0,0.0,623.0,643.0,10:43,2811.5092999999997,334.85199999999986,0.0
10,T0010,F1-004,F1,2,35,30,692.0,782.0,721.8953573504223,12:02,0.0,0.0,721.8953573504223,741.8953573504223,12:22,334.85199999999986,0.0,0.0
11,T0011,F1-005,F1,1,98,60,623.0,696.0,623.0,10:23,0.0,0.0,623.0,643.0,10:43,2476.6573,0.0,0.0
12,T0012,F1-006,F1,1,99,60,623.0,696.0,623.0,10:23,0.0,0.0,623.0,643.0,10:43,2476.6573,0.0,0.0
13,T0013,F1-007,F1,1,100,60,623.0,696.0,623.0,10:23,0.0,0.0,623.0,643.0,10:43,2476.6573,0.0,0.0
14,T0014,E1-007,E1,1,12,8,649.0,707.0,649.0,10:49,0.0,0.0,649.0,669.0,11:09,2500.0,1250.0,0.0
14,T0014,E1-007,E1,2,13,8,649.0,707.0,669.0,11:09,0.0,0.0,669.0,689.0,11:29,1250.0,0.0,0.0
15,T0015,E1-008,E1,1,14,8,649.0,707.0,649.0,10:49,0.0,0.0,649.0,669.0,11:09,2852.475205,540.0868,0.0
15,T0015,E1-008,E1,2,24,13,730.0,786.0,680.0996173869062,11:20,49.900382613093825,0.0,730.0,750.0,12:30,540.0868,1.1368683772161603e-13,16.633460871031275
16,T0016,E1-009,E1,1,15,8,649.0,707.0,649.0,10:49,0.0,0.0,649.0,669.0,11:09,2312.388405,0.0,0.0
17,T0017,E1-010,E1,1,16,8,649.0,707.0,649.0,10:49,0.0,0.0,649.0,669.0,11:09,2312.388405,0.0,0.0
18,T0018,E1-005,E1,1,17,8,649.0,707.0,802.7819471234159,13:23,0.0,95.78194712341588,802.7819471234159,822.7819471234159,13:43,2312.388405,0.0,79.81828926951323
19,T0019,F1-008,F1,1,60,46,672.0,731.0,672.0,11:12,0.0,0.0,672.0,692.0,11:32,1659.91985,0.0,0.0
20,T0020,F1-009,F1,1,61,46,672.0,731.0,672.0,11:12,0.0,0.0,672.0,692.0,11:32,1659.91985,0.0,0.0
21,T0021,F1-010,F1,1,94,59,675.0,759.0,675.0,11:15,0.0,0.0,675.0,695.0,11:35,2935.7956,0.0,0.0
22,T0022,F1-011,F1,1,95,59,675.0,759.0,675.0,11:15,0.0,0.0,675.0,695.0,11:35,2935.7956,0.0,0.0
23,T0023,F1-012,F1,1,96,59,675.0,759.0,675.0,11:15,0.0,0.0,675.0,695.0,11:35,2935.7956,0.0,0.0
24,T0024,E1-009,E1,1,22,11,689.0,770.0,848.7023280154174,14:09,0.0,78.70232801541738,848.7023280154174,868.7023280154174,14:29,1687.3517000000002,1611.8216000000002,65.58527334618115
24,T0024,E1-009,E1,2,6,6,706.0,779.0,881.3266537555179,14:41,0.0,102.3266537555179,881.3266537555179,901.3266537555179,15:01,1611.8216000000002,0.0,85.27221146293158
25,T0025,E2-001,E2,1,21,11,689.0,770.0,689.0,11:29,0.0,0.0,689.0,709.0,11:49,1250.0,0.0,0.0
26,T0026,F1-013,F1,1,122,70,696.0,755.0,702.4934890539674,11:42,0.0,0.0,702.4934890539674,722.4934890539674,12:02,2837.3255,0.0,0.0
27,T0027,F1-014,F1,1,123,70,696.0,755.0,702.4934890539674,11:42,0.0,0.0,702.4934890539674,722.4934890539674,12:02,2837.3255,0.0,0.0
28,T0028,F1-015,F1,1,138,82,701.0,782.0,701.0000000000001,11:41,0.0,0.0,701.0000000000001,721.0000000000001,12:01,1493.082,0.0,0.0
29,T0029,E1-010,E1,1,7,6,706.0,779.0,830.5340858304745,13:51,0.0,51.53408583047451,830.5340858304745,850.5340858304745,14:11,2861.8216,1250.0,42.94507152539543
29,T0029,E1-010,E1,2,5,6,706.0,779.0,850.5340858304745,14:11,0.0,71.53408583047451,850.5340858304745,870.5340858304745,14:31,1250.0,0.0,59.61173819206209
30,T0030,F1-001,F1,1,101,61,737.0,823.0,821.1524604497546,13:41,0.0,0.0,821.1524604497546,841.1524604497546,14:01,2004.6885,0.0,0.0
31,T0031,F1-005,F1,1,102,61,737.0,823.0,815.6610355490213,13:36,0.0,0.0,815.6610355490213,835.6610355490213,13:56,2004.6885,0.0,0.0
32,T0032,F1-006,F1,1,103,61,737.0,823.0,815.6610355490213,13:36,0.0,0.0,815.6610355490213,835.6610355490213,13:56,2004.6885,0.0,0.0
33,T0033,F1-016,F1,1,50,41,758.0,831.0,758.0000000000007,12:38,0.0,0.0,758.0000000000007,778.0000000000007,12:58,2893.3006,106.88209999999981,0.0
33,T0033,F1-016,F1,2,150,94,763.0,837.0,865.0291306983252,14:25,0.0,28.02913069832516,865.0291306983252,885.0291306983252,14:45,106.88209999999981,97.6960999999998,23.35760891527097
33,T0033,F1-016,F1,3,149,93,772.0,854.0,917.1937308579957,15:17,0.0,63.19373085799566,917.1937308579957,937.1937308579957,15:37,97.6960999999998,0.0,52.66144238166305
34,T0034,E1-007,E1,1,9,7,761.0,848.0,866.7343674573797,14:27,0.0,18.734367457379676,866.7343674573797,886.7343674573797,14:47,2320.9857,249.9081000000001,15.61197288114973
34,T0034,E1-007,E1,2,2,3,873.0,921.0,915.3720040019454,15:15,0.0,0.0,915.3720040019454,935.3720040019454,15:35,249.9081000000001,14.8900000000001,0.0
34,T0034,E1-007,E1,3,1,2,1073.0,1129.0,961.5350534997729,16:02,111.46494650022714,0.0,1073.0,1093.0,18:13,14.8900000000001,9.947598300641403e-14,37.15498216674238
35,T0035,E1-008,E1,1,8,7,761.0,848.0,887.1351694844433,14:47,0.0,39.13516948444328,887.1351694844433,907.1351694844433,15:07,2976.8416,1726.8416000000002,32.61264123703607
35,T0035,E1-008,E1,2,23,12,895.0,950.0,934.5010730700578,15:35,0.0,0.0,934.5010730700578,954.5010730700578,15:55,1726.8416000000002,0.0,0.0
36,T0036,E1-001,E1,1,10,7,761.0,848.0,891.8993055180897,14:52,0.0,43.899305518089704,891.8993055180897,911.8993055180897,15:12,2071.0776,0.0,36.58275459840809
37,T0037,E1-004,E1,1,11,7,761.0,848.0,896.6248294012358,14:57,0.0,48.62482940123584,896.6248294012358,916.6248294012358,15:17,2071.0776,0.0,40.52069116769654
38,T0038,F1-007,F1,1,66,49,786.0,842.0,786.0,13:06,0.0,0.0,786.0,806.0,13:26,2703.2322,459.8141999999998,0.0
38,T0038,F1-007,F1,2,39,32,788.0,864.0,878.9086959833287,14:39,0.0,14.908695983328698,878.9086959833287,898.9086959833287,14:59,459.8141999999998,17.47999999999979,12.423913319440583
38,T0038,F1-007,F1,3,152,97,822.0,911.0,969.9677546018409,16:10,0.0,58.96775460184085,969.9677546018409,989.9677546018409,16:30,17.47999999999979,0.0,49.139795501534046
39,T0039,F1-002,F1,1,67,49,786.0,842.0,814.2381260469958,13:34,0.0,0.0,814.2381260469958,834.2381260469958,13:54,2243.418,0.0,0.0
40,T0040,F1-017,F1,1,128,74,791.0,850.0,791.0,13:11,0.0,0.0,791.0,811.0,13:31,1862.9861,0.0,0.0
41,T0041,F1-018,F1,1,129,74,791.0,850.0,791.0,13:11,0.0,0.0,791.0,811.0,13:31,1862.9861,0.0,0.0
42,T0042,F1-019,F1,1,127,73,802.0,857.0,802.0,13:22,0.0,0.0,802.0,822.0,13:42,2996.466,0.0,0.0
43,T0043,F1-003,F1,1,139,83,828.0,883.0,828.0,13:48,0.0,0.0,828.0,848.0,14:08,2570.3563,1643.5153999999998,0.0
43,T0043,F1-003,F1,2,146,90,830.0,909.0,991.1753108655261,16:31,0.0,82.17531086552606,991.1753108655261,1011.1753108655261,16:51,1643.5153999999998,1542.9065999999998,68.47942572127172
43,T0043,F1-003,F1,3,26,19,1155.0,1228.0,1068.496554491396,17:48,86.50344550860405,0.0,1155.0,1175.0,19:35,1542.9065999999998,1533.5343999999998,28.83448183620135
43,T0043,F1-003,F1,4,125,71,1159.0,1245.0,1217.1088020956965,20:17,0.0,0.0,1217.1088020956965,1237.1088020956965,20:37,1533.5343999999998,0.0,0.0
44,T0044,F1-020,F1,1,87,56,830.0,909.0,830.0000000000001,13:50,0.0,0.0,830.0000000000001,850.0000000000001,14:10,2464.4036333333333,109.34999999999991,0.0
44,T0044,F1-020,F1,2,151,95,865.0,934.0,909.4952475846206,15:09,0.0,0.0,909.4952475846206,929.4952475846206,15:29,109.34999999999991,0.0,0.0
45,T0045,F1-004,F1,1,88,56,830.0,909.0,878.4473424504152,14:38,0.0,0.0,878.4473424504152,898.4473424504152,14:58,2355.0536333333334,0.0,0.0
46,T0046,F1-021,F1,1,89,56,830.0,909.0,830.0000000000001,13:50,0.0,0.0,830.0000000000001,850.0000000000001,14:10,2355.0536333333334,0.0,0.0
47,T0047,F1-022,F1,1,47,39,848.0,900.0,848.0,14:08,0.0,0.0,848.0,868.0,14:28,2012.4458,0.0,0.0
48,T0048,F1-023,F1,1,48,39,848.0,900.0,848.0,14:08,0.0,0.0,848.0,868.0,14:28,2012.4458,0.0,0.0
49,T0049,F1-008,F1,1,110,64,849.0,905.0,887.738344668904,14:48,0.0,0.0,887.738344668904,907.738344668904,15:08,2949.9224,0.0,0.0
50,T0050,F1-009,F1,1,111,64,849.0,905.0,887.738344668904,14:48,0.0,0.0,887.738344668904,907.738344668904,15:08,2949.9224,0.0,0.0
51,T0051,F1-015,F1,1,112,64,849.0,905.0,886.7589409275292,14:47,0.0,0.0,886.7589409275292,906.7589409275292,15:07,2949.9224,0.0,0.0
52,T0052,F1-024,F1,1,93,58,858.0,923.0,858.0,14:18,0.0,0.0,858.0,878.0,14:38,2933.964,0.0,0.0
53,T0053,F1-002,F1,1,130,75,865.0,945.0,941.6755453486437,15:42,0.0,0.0,941.6755453486437,961.6755453486437,16:02,1508.7203,0.0,0.0
54,T0054,F1-010,F1,1,131,75,865.0,945.0,944.1781113036038,15:44,0.0,0.0,944.1781113036038,964.1781113036038,16:04,1508.7203,0.0,0.0
55,T0055,F1-011,F1,1,90,57,878.0,959.0,886.7096577771233,14:47,0.0,0.0,886.7096577771233,906.7096577771233,15:07,2203.217666666667,0.0,0.0
56,T0056,F1-012,F1,1,91,57,878.0,959.0,886.7096577771233,14:47,0.0,0.0,886.7096577771233,906.7096577771233,15:07,2203.217666666667,0.0,0.0
57,T0057,F1-017,F1,1,92,57,878.0,959.0,923.6683671387525,15:24,0.0,0.0,923.6683671387525,943.6683671387525,15:44,2203.217666666667,0.0,0.0
58,T0058,F1-018,F1,1,148,92,887.0,967.0,902.1886124030112,15:02,0.0,0.0,902.1886124030112,922.1886124030112,15:22,1524.5124999999998,0.0,0.0
59,T0059,E1-005,E1,1,73,52,905.0,992.0,986.3490097945219,16:26,0.0,0.0,986.3490097945219,1006.3490097945219,16:46,2238.4627333333333,0.0,0.0
60,T0060,F1-025,F1,1,74,52,905.0,992.0,905.0000000000003,15:05,0.0,0.0,905.0000000000003,925.0000000000003,15:25,2238.4627333333333,0.0,0.0
61,T0061,F1-026,F1,1,75,52,905.0,992.0,905.0000000000003,15:05,0.0,0.0,905.0000000000003,925.0000000000003,15:25,2238.4627333333333,0.0,0.0
62,T0062,E1-006,E1,1,43,36,916.0,981.0,968.3869560203618,16:08,0.0,0.0,968.3869560203618,988.3869560203618,16:28,1654.62735,0.0,0.0
63,T0063,F1-027,F1,1,44,36,916.0,981.0,916.0000000000006,15:16,0.0,0.0,916.0000000000006,936.0000000000006,15:36,1654.62735,0.0,0.0
64,T0064,F1-028,F1,1,58,45,937.0,996.0,937.0,15:37,0.0,0.0,937.0,957.0,15:57,2992.024,92.0612000000001,0.0
64,T0064,F1-028,F1,2,29,26,950.0,1032.0,1003.3077423264461,16:43,0.0,0.0,1003.3077423264461,1023.3077423264461,17:03,92.0612000000001,46.248000000000104,0.0
64,T0064,F1-028,F1,3,145,89,971.0,1033.0,1076.0123413969598,17:56,0.0,43.012341396959755,1076.0123413969598,1096.0123413969598,18:16,46.248000000000104,1.0658141036401503e-13,35.8436178307998
65,T0065,E1-003,E1,1,59,45,937.0,996.0,983.7221882264053,16:24,0.0,0.0,983.7221882264053,1003.7221882264053,16:44,2970.3977999999997,70.43499999999995,0.0
65,T0065,E1-003,E1,2,147,91,1000.0,1079.0,1064.6824761000714,17:45,0.0,0.0,1064.6824761000714,1084.6824761000714,18:05,70.43499999999995,0.0,0.0
66,T0066,F1-005,F1,1,121,69,946.0,1029.0,995.5710092593764,16:36,0.0,0.0,995.5710092593764,1015.5710092593764,16:56,2288.8859,0.0,0.0
67,T0067,F1-006,F1,1,107,63,952.0,1034.0,975.939469789047,16:16,0.0,0.0,975.939469789047,995.939469789047,16:36,2897.6633333333334,0.0,0.0
68,T0068,F1-001,F1,1,108,63,952.0,1034.0,984.5178821339778,16:25,0.0,0.0,984.5178821339778,1004.5178821339778,16:45,2897.6633333333334,0.0,0.0
69,T0069,F1-013,F1,1,109,63,952.0,1034.0,980.3860048884069,16:20,0.0,0.0,980.3860048884069,1000.3860048884069,16:40,2897.6633333333334,0.0,0.0
70,T0070,F1-021,F1,1,113,65,957.0,1043.0,1031.8743074678273,17:12,0.0,0.0,1031.8743074678273,1051.8743074678273,17:32,2184.1955666666668,0.0,0.0
71,T0071,F1-011,F1,1,114,65,957.0,1043.0,1031.4453533946676,17:11,0.0,0.0,1031.4453533946676,1051.4453533946676,17:31,2184.1955666666668,0.0,0.0
72,T0072,F1-012,F1,1,115,65,957.0,1043.0,1031.4453533946676,17:11,0.0,0.0,1031.4453533946676,1051.4453533946676,17:31,2184.1955666666668,0.0,0.0
73,T0073,F1-018,F1,1,63,48,966.0,1048.0,1012.4638810031568,16:52,0.0,0.0,1012.4638810031568,1032.4638810031568,17:12,2866.2425333333335,0.0,0.0
74,T0074,F1-024,F1,1,64,48,966.0,1048.0,1026.6476389381924,17:07,0.0,0.0,1026.6476389381924,1046.6476389381924,17:27,2866.2425333333335,0.0,0.0
75,T0075,F1-014,F1,1,65,48,966.0,1048.0,966.0,16:06,0.0,0.0,966.0,986.0,16:26,2866.2425333333335,0.0,0.0
76,T0076,F1-029,F1,1,140,84,974.0,1029.0,974.0000000000001,16:14,0.0,0.0,974.0000000000001,994.0000000000001,16:34,2867.4292000000005,1262.1673000000003,0.0
76,T0076,F1-029,F1,2,27,24,1011.0,1096.0,1042.7991309219287,17:23,0.0,0.0,1042.7991309219287,1062.7991309219287,17:43,1262.1673000000003,2.2737367544323206e-13,0.0
77,T0077,F1-019,F1,1,28,25,979.0,1049.0,979.0,16:19,0.0,0.0,979.0,999.0,16:39,2528.1351,0.0,0.0
78,T0078,E1-009,E1,1,36,31,1009.0,1066.0,1059.3718815828568,17:39,0.0,0.0,1059.3718815828568,1079.3718815828568,17:59,2257.2069333333334,0.0,0.0
79,T0079,E1-010,E1,1,37,31,1009.0,1066.0,1012.0151415681648,16:52,0.0,0.0,1012.0151415681648,1032.0151415681648,17:12,2257.2069333333334,0.0,0.0
80,T0080,F1-030,F1,1,38,31,1009.0,1066.0,1009.0,16:49,0.0,0.0,1009.0,1029.0,17:09,2257.2069333333334,0.0,0.0
81,T0081,F1-008,F1,1,54,43,1013.0,1097.0,1055.3021014341382,17:35,0.0,0.0,1055.3021014341382,1075.3021014341382,17:55,2530.79035,0.0,0.0
82,T0082,F1-009,F1,1,55,43,1013.0,1097.0,1055.3021014341382,17:35,0.0,0.0,1055.3021014341382,1075.3021014341382,17:55,2530.79035,0.0,0.0
83,T0083,F1-015,F1,1,56,44,1021.0,1109.0,1067.5012782263582,17:48,0.0,0.0,1067.5012782263582,1087.5012782263582,18:08,2276.15445,0.0,0.0
84,T0084,F1-017,F1,1,57,44,1021.0,1109.0,1073.364454764231,17:53,0.0,0.0,1073.364454764231,1093.364454764231,18:13,2276.15445,0.0,0.0
85,T0085,F1-031,F1,1,137,81,1024.0,1088.0,1024.0000000000005,17:04,0.0,0.0,1024.0000000000005,1044.0000000000005,17:24,2960.41435,1616.80205,0.0
85,T0085,F1-031,F1,2,31,27,1071.0,1147.0,1088.9050987091073,18:09,0.0,0.0,1088.9050987091073,1108.9050987091073,18:29,1616.80205,0.0,0.0
86,T0086,F1-032,F1,1,79,54,1040.0,1124.0,1040.0000000000002,17:20,0.0,0.0,1040.0000000000002,1060.0000000000002,17:40,2979.2266000000004,506.34050000000025,0.0
86,T0086,F1-032,F1,2,136,80,1061.0,1114.0,1165.4925030698698,19:25,0.0,51.49250306986983,1165.4925030698698,1185.4925030698698,19:45,506.34050000000025,1.7053025658242404e-13,42.91041922489153
87,T0087,F1-033,F1,1,80,54,1040.0,1124.0,1040.0000000000002,17:20,0.0,0.0,1040.0000000000002,1060.0000000000002,17:40,2472.8861,0.0,0.0
88,T0088,F1-034,F1,1,81,54,1040.0,1124.0,1040.0000000000002,17:20,0.0,0.0,1040.0000000000002,1060.0000000000002,17:40,2472.8861,0.0,0.0
89,T0089,F1-022,F1,1,71,51,1053.0,1119.0,1082.1354824910484,18:02,0.0,0.0,1082.1354824910484,1102.1354824910484,18:22,2578.13715,873.9449999999999,0.0
89,T0089,F1-022,F1,2,34,29,1058.0,1143.0,1139.9129151421928,19:00,0.0,0.0,1139.9129151421928,1159.9129151421928,19:20,873.9449999999999,0.0,0.0
90,T0090,F1-004,F1,1,72,51,1053.0,1119.0,1101.5075576224926,18:22,0.0,0.0,1101.5075576224926,1121.5075576224926,18:42,1704.19215,0.0,0.0
91,T0091,F1-014,F1,1,49,40,1072.0,1144.0,1138.9200474761587,18:59,0.0,0.0,1138.9200474761587,1158.9200474761587,19:19,2691.1358,0.0,0.0
92,T0092,E1-001,E1,1,82,55,1075.0,1152.0,1129.2654632579836,18:49,0.0,0.0,1129.2654632579836,1149.2654632579836,19:09,2439.52946,0.0,0.0
93,T0093,E1-004,E1,1,83,55,1075.0,1152.0,1133.9909871411296,18:54,0.0,0.0,1133.9909871411296,1153.9909871411296,19:14,2439.52946,0.0,0.0
94,T0094,E1-008,E1,1,84,55,1075.0,1152.0,1125.1277251265228,18:45,0.0,0.0,1125.1277251265228,1145.1277251265228,19:05,2439.52946,0.0,0.0
95,T0095,F1-023,F1,1,85,55,1075.0,1152.0,1126.499414880661,18:46,0.0,0.0,1126.499414880661,1146.499414880661,19:06,2439.52946,0.0,0.0
96,T0096,F1-027,F1,1,86,55,1075.0,1152.0,1141.8010537291661,19:02,0.0,0.0,1141.8010537291661,1161.8010537291661,19:22,2439.52946,0.0,0.0
97,T0097,F1-001,F1,1,76,53,1079.0,1132.0,1119.5915979020003,18:40,0.0,0.0,1119.5915979020003,1139.5915979020003,19:00,2321.281966666667,0.0,0.0
98,T0098,F1-002,F1,1,77,53,1079.0,1132.0,1112.8361641386691,18:33,0.0,0.0,1112.8361641386691,1132.8361641386691,18:53,2321.281966666667,0.0,0.0
99,T0099,F1-006,F1,1,78,53,1079.0,1132.0,1111.0131855570696,18:31,0.0,0.0,1111.0131855570696,1131.0131855570696,18:51,2321.281966666667,0.0,0.0
100,T0100,F1-007,F1,1,118,68,1111.0,1188.0,1182.9530109531665,19:43,0.0,0.0,1182.9530109531665,1202.9530109531665,20:03,2471.6624666666667,0.0,0.0
101,T0101,F1-010,F1,1,119,68,1111.0,1188.0,1166.482607958014,19:26,0.0,0.0,1166.482607958014,1186.482607958014,19:46,2471.6624666666667,0.0,0.0
102,T0102,F1-013,F1,1,120,68,1111.0,1188.0,1166.603598520814,19:27,0.0,0.0,1166.603598520814,1186.603598520814,19:47,2471.6624666666667,0.0,0.0
103,T0103,F1-005,F1,1,117,67,1132.0,1216.0,1201.5313819122075,20:02,0.0,0.0,1201.5313819122075,1221.5313819122075,20:22,2860.4382,0.0,0.0
104,T0104,F1-006,F1,1,62,47,1135.0,1195.0,1194.1384842183963,19:54,0.0,0.0,1194.1384842183963,1214.1384842183963,20:14,2784.5018,0.0,0.0
105,T0105,F1-016,F1,1,41,34,1135.0,1208.0,1161.1036812172215,19:21,0.0,0.0,1161.1036812172215,1181.1036812172215,19:41,364.0498,0.0,0.0
106,T0106,F1-035,F1,1,133,77,1136.0,1217.0,1136.0,18:56,0.0,0.0,1136.0,1156.0,19:16,2725.3673,757.1005,0.0
106,T0106,F1-035,F1,2,153,98,1158.0,1241.0,1178.5483327314223,19:39,0.0,0.0,1178.5483327314223,1198.5483327314223,19:59,757.1005,731.6005,0.0
106,T0106,F1-035,F1,3,4,5,1168.0,1226.0,1257.5955842286073,20:58,0.0,31.595584228607322,1257.5955842286073,1277.5955842286073,21:18,731.6005,0.0,26.329653523839436
107,T0107,F1-018,F1,1,104,62,1151.0,1201.0,1175.9469822580302,19:36,0.0,0.0,1175.9469822580302,1195.9469822580302,19:56,2934.7648000000004,0.0,0.0
108,T0108,F1-019,F1,1,105,62,1151.0,1201.0,1151.0,19:11,0.0,0.0,1151.0,1171.0,19:31,2934.7648000000004,0.0,0.0
109,T0109,F1-020,F1,1,106,62,1151.0,1201.0,1190.7592336036323,19:51,0.0,0.0,1190.7592336036323,1210.7592336036323,20:11,2934.7648000000004,0.0,0.0
110,T0110,F1-008,F1,1,126,72,1153.0,1235.0,1211.1035744227522,20:11,0.0,0.0,1211.1035744227522,1231.1035744227522,20:31,2725.3232,0.0,0.0
111,T0111,E1-006,E1,1,3,4,1169.0,1237.0,1169.0,19:29,0.0,0.0,1169.0,1189.0,19:49,2977.0965,1533.5344,0.0
111,T0111,E1-006,E1,2,124,71,1159.0,1245.0,1237.0971292579452,20:37,0.0,0.0,1237.0971292579452,1257.0971292579452,20:57,1533.5344,0.0,0.0
112,T0112,F1-011,F1,1,32,28,1167.0,1235.0,1228.969381450474,20:29,0.0,0.0,1228.969381450474,1248.969381450474,20:49,1628.6557500000001,0.0,0.0
113,T0113,F1-012,F1,1,33,28,1167.0,1235.0,1228.969381450474,20:29,0.0,0.0,1228.969381450474,1248.969381450474,20:49,1628.6557500000001,0.0,0.0
114,T0114,E1-010,E1,1,19,10,1180.0,1229.0,1204.468024342912,20:04,0.0,0.0,1204.468024342912,1224.468024342912,20:24,1879.9925,0.0,0.0
115,T0115,F1-009,F1,1,20,10,1180.0,1229.0,1223.992251061109,20:24,0.0,0.0,1223.992251061109,1243.992251061109,20:44,1879.9925,0.0,0.0
116,T0116,F1-021,F1,1,134,78,1194.0,1255.0,1248.4293950853178,20:48,0.0,0.0,1248.4293950853178,1268.4293950853178,21:08,1882.391,0.0,0.0
117,T0117,F1-024,F1,1,68,50,1209.0,1258.0,1226.7661397124425,20:27,0.0,0.0,1226.7661397124425,1246.7661397124425,20:47,2650.7700333333332,0.0,0.0
118,T0118,F1-025,F1,1,69,50,1209.0,1258.0,1209.0,20:09,0.0,0.0,1209.0,1229.0,20:29,2650.7700333333332,0.0,0.0
119,T0119,F1-026,F1,1,70,50,1209.0,1258.0,1209.0,20:09,0.0,0.0,1209.0,1229.0,20:29,2650.7700333333332,0.0,0.0
